HourUTC;HourDK;PriceArea;BalancingPowerPriceDownEUR
17-12-2023;17-12-2023;DK2;563
17-12-2023;17-12-2023;DK1;4,191
17-12-2023;17-12-2023;DK1;3,498
17-12-2023;17-12-2023;DK2;408
17-12-2023;17-12-2023;DK2;223
17-12-2023;17-12-2023;DK1;952
17-12-2023;17-12-2023;DK1;952
17-12-2023;17-12-2023;DK2;392
17-12-2023;17-12-2023;DK2;226
17-12-2023;17-12-2023;DK1;34.939999
17-12-2023;17-12-2023;DK1;38.810001
17-12-2023;17-12-2023;DK2;3.6
17-12-2023;17-12-2023;DK2;252
17-12-2023;17-12-2023;DK1;40.040001
17-12-2023;17-12-2023;DK1;41.099998
17-12-2023;17-12-2023;DK2;221
17-12-2023;17-12-2023;DK2;129
17-12-2023;17-12-2023;DK1;39.709999
17-12-2023;17-12-2023;DK1;41.389999
17-12-2023;17-12-2023;DK2;1
17-12-2023;17-12-2023;DK2;-1
17-12-2023;17-12-2023;DK1;38.150002
17-12-2023;17-12-2023;DK1;29.870001
17-12-2023;17-12-2023;DK2;-11
17-12-2023;17-12-2023;DK2;-72
17-12-2023;17-12-2023;DK1;26.370001
17-12-2023;17-12-2023;DK1;28.690001
17-12-2023;17-12-2023;DK2;-1.1
17-12-2023;17-12-2023;DK2;-111
17-12-2023;17-12-2023;DK1;42.959999
17-12-2023;17-12-2023;DK1;42.799999
17-12-2023;17-12-2023;DK2;-111
16-12-2023;17-12-2023;DK1;-4
16-12-2023;17-12-2023;DK2;-4
16-12-2023;16-12-2023;DK2;-6
16-12-2023;16-12-2023;DK1;-6
16-12-2023;16-12-2023;DK1;-6
16-12-2023;16-12-2023;DK2;-6
16-12-2023;16-12-2023;DK2;-255
16-12-2023;16-12-2023;DK1;-255
16-12-2023;16-12-2023;DK1;0
16-12-2023;16-12-2023;DK2;0
16-12-2023;16-12-2023;DK2;0
16-12-2023;16-12-2023;DK1;0
16-12-2023;16-12-2023;DK1;2
16-12-2023;16-12-2023;DK2;2
16-12-2023;16-12-2023;DK2;805
16-12-2023;16-12-2023;DK1;805
16-12-2023;16-12-2023;DK1;54
16-12-2023;16-12-2023;DK2;1,417
16-12-2023;16-12-2023;DK2;1,355
16-12-2023;16-12-2023;DK1;1,355
16-12-2023;16-12-2023;DK1;45
16-12-2023;16-12-2023;DK2;1,271
16-12-2023;16-12-2023;DK2;1,239
16-12-2023;16-12-2023;DK1;60.209999
16-12-2023;16-12-2023;DK1;60.529999
16-12-2023;16-12-2023;DK2;1,319
16-12-2023;16-12-2023;DK2;1,385
16-12-2023;16-12-2023;DK1;5,857
16-12-2023;16-12-2023;DK1;63.759998
16-12-2023;16-12-2023;DK2;1,559
16-12-2023;16-12-2023;DK2;1,476
16-12-2023;16-12-2023;DK1;1,476
16-12-2023;16-12-2023;DK1;14.5
16-12-2023;16-12-2023;DK2;14.5
16-12-2023;16-12-2023;DK1;58
16-12-2023;16-12-2023;DK2;16.540001
16-12-2023;16-12-2023;DK2;1,642
16-12-2023;16-12-2023;DK1;55.419998
16-12-2023;16-12-2023;DK1;52.650002
16-12-2023;16-12-2023;DK2;1,735
16-12-2023;16-12-2023;DK2;21.889999
16-12-2023;16-12-2023;DK1;50.900002
16-12-2023;16-12-2023;DK1;5,457
16-12-2023;16-12-2023;DK2;26.790001
16-12-2023;16-12-2023;DK2;14.5
16-12-2023;16-12-2023;DK1;14.5
16-12-2023;16-12-2023;DK1;61.849998
16-12-2023;16-12-2023;DK2;3,857
15-12-2023;16-12-2023;DK2;43.650002
15-12-2023;16-12-2023;DK1;55
15-12-2023;15-12-2023;DK1;55
15-12-2023;15-12-2023;DK2;55
15-12-2023;15-12-2023;DK2;58
15-12-2023;15-12-2023;DK1;58
15-12-2023;15-12-2023;DK1;60
15-12-2023;15-12-2023;DK2;60
15-12-2023;15-12-2023;DK2;60.5
15-12-2023;15-12-2023;DK1;60.5
15-12-2023;15-12-2023;DK1;70
15-12-2023;15-12-2023;DK2;70
15-12-2023;15-12-2023;DK2;84.910004
15-12-2023;15-12-2023;DK1;84.910004
15-12-2023;15-12-2023;DK1;92.650002
15-12-2023;15-12-2023;DK2;92.650002
15-12-2023;15-12-2023;DK2;70
15-12-2023;15-12-2023;DK1;70
15-12-2023;15-12-2023;DK1;67
15-12-2023;15-12-2023;DK2;67
15-12-2023;15-12-2023;DK2;65
15-12-2023;15-12-2023;DK1;65
15-12-2023;15-12-2023;DK1;88.300003
15-12-2023;15-12-2023;DK2;88.300003
15-12-2023;15-12-2023;DK2;94.129997
15-12-2023;15-12-2023;DK1;94.129997
15-12-2023;15-12-2023;DK1;10,275
15-12-2023;15-12-2023;DK2;10,275
15-12-2023;15-12-2023;DK2;109.970001
15-12-2023;15-12-2023;DK1;109.970001
15-12-2023;15-12-2023;DK1;105
15-12-2023;15-12-2023;DK2;105
15-12-2023;15-12-2023;DK2;100.339996
15-12-2023;15-12-2023;DK1;100.339996
15-12-2023;15-12-2023;DK1;77
15-12-2023;15-12-2023;DK2;77
15-12-2023;15-12-2023;DK2;70
15-12-2023;15-12-2023;DK1;70
15-12-2023;15-12-2023;DK1;70
15-12-2023;15-12-2023;DK2;70
15-12-2023;15-12-2023;DK2;75.160004
15-12-2023;15-12-2023;DK1;75.160004
15-12-2023;15-12-2023;DK1;70
15-12-2023;15-12-2023;DK2;70
15-12-2023;15-12-2023;DK2;70
15-12-2023;15-12-2023;DK1;70
15-12-2023;15-12-2023;DK1;77
15-12-2023;15-12-2023;DK2;77
14-12-2023;15-12-2023;DK1;76
14-12-2023;15-12-2023;DK2;76
14-12-2023;14-12-2023;DK2;76
14-12-2023;14-12-2023;DK1;76
14-12-2023;14-12-2023;DK1;74
14-12-2023;14-12-2023;DK2;74
14-12-2023;14-12-2023;DK2;67
14-12-2023;14-12-2023;DK1;67
14-12-2023;14-12-2023;DK1;102.809998
14-12-2023;14-12-2023;DK2;109.279999
14-12-2023;14-12-2023;DK2;86
14-12-2023;14-12-2023;DK1;86
14-12-2023;14-12-2023;DK1;86
14-12-2023;14-12-2023;DK2;86
14-12-2023;14-12-2023;DK2;80.349998
14-12-2023;14-12-2023;DK1;80.349998
14-12-2023;14-12-2023;DK1;128.580002
14-12-2023;14-12-2023;DK2;188.039993
14-12-2023;14-12-2023;DK2;85
14-12-2023;14-12-2023;DK1;85
14-12-2023;14-12-2023;DK1;85
14-12-2023;14-12-2023;DK2;85
14-12-2023;14-12-2023;DK2;135.800003
14-12-2023;14-12-2023;DK1;12,375
14-12-2023;14-12-2023;DK1;97
14-12-2023;14-12-2023;DK2;97
14-12-2023;14-12-2023;DK2;88
14-12-2023;14-12-2023;DK1;88
14-12-2023;14-12-2023;DK1;85
14-12-2023;14-12-2023;DK2;85
14-12-2023;14-12-2023;DK2;85
14-12-2023;14-12-2023;DK1;85
14-12-2023;14-12-2023;DK1;86
14-12-2023;14-12-2023;DK2;86
14-12-2023;14-12-2023;DK1;75
14-12-2023;14-12-2023;DK2;75
14-12-2023;14-12-2023;DK2;60
14-12-2023;14-12-2023;DK1;60
14-12-2023;14-12-2023;DK1;65
14-12-2023;14-12-2023;DK2;65
14-12-2023;14-12-2023;DK2;65
14-12-2023;14-12-2023;DK1;65
14-12-2023;14-12-2023;DK1;65
14-12-2023;14-12-2023;DK2;65
14-12-2023;14-12-2023;DK2;67.059998
14-12-2023;14-12-2023;DK1;67.059998
14-12-2023;14-12-2023;DK1;61
14-12-2023;14-12-2023;DK2;61
13-12-2023;14-12-2023;DK1;61
13-12-2023;14-12-2023;DK2;61
13-12-2023;13-12-2023;DK1;71.5
13-12-2023;13-12-2023;DK2;71.5
13-12-2023;13-12-2023;DK2;74
13-12-2023;13-12-2023;DK1;74
13-12-2023;13-12-2023;DK1;72
13-12-2023;13-12-2023;DK2;72
13-12-2023;13-12-2023;DK2;75
13-12-2023;13-12-2023;DK1;75
13-12-2023;13-12-2023;DK1;82.5
13-12-2023;13-12-2023;DK2;82.5
13-12-2023;13-12-2023;DK2;108.629997
13-12-2023;13-12-2023;DK1;105.889999
13-12-2023;13-12-2023;DK1;110.150002
13-12-2023;13-12-2023;DK2;11,368
13-12-2023;13-12-2023;DK2;89
13-12-2023;13-12-2023;DK1;89
13-12-2023;13-12-2023;DK2;89
13-12-2023;13-12-2023;DK1;89
13-12-2023;13-12-2023;DK1;89
13-12-2023;13-12-2023;DK2;89
13-12-2023;13-12-2023;DK2;81
13-12-2023;13-12-2023;DK1;81
13-12-2023;13-12-2023;DK1;82.5
13-12-2023;13-12-2023;DK2;82.5
13-12-2023;13-12-2023;DK2;80.139999
13-12-2023;13-12-2023;DK1;80.139999
13-12-2023;13-12-2023;DK1;80.129997
13-12-2023;13-12-2023;DK2;80.129997
13-12-2023;13-12-2023;DK2;75
13-12-2023;13-12-2023;DK1;75
13-12-2023;13-12-2023;DK1;79
13-12-2023;13-12-2023;DK2;79
13-12-2023;13-12-2023;DK2;75
13-12-2023;13-12-2023;DK1;75
13-12-2023;13-12-2023;DK1;64
13-12-2023;13-12-2023;DK2;64
13-12-2023;13-12-2023;DK2;57
13-12-2023;13-12-2023;DK1;57
13-12-2023;13-12-2023;DK1;55
13-12-2023;13-12-2023;DK2;55
13-12-2023;13-12-2023;DK2;55.5
13-12-2023;13-12-2023;DK1;55.5
13-12-2023;13-12-2023;DK1;60
13-12-2023;13-12-2023;DK2;60
13-12-2023;13-12-2023;DK2;65
13-12-2023;13-12-2023;DK1;65
12-12-2023;13-12-2023;DK1;66
12-12-2023;13-12-2023;DK2;66
12-12-2023;12-12-2023;DK2;73
12-12-2023;12-12-2023;DK1;73
12-12-2023;12-12-2023;DK1;83.370003
12-12-2023;12-12-2023;DK2;85.419998
12-12-2023;12-12-2023;DK2;82.5
12-12-2023;12-12-2023;DK1;82.5
12-12-2023;12-12-2023;DK1;8,007
12-12-2023;12-12-2023;DK2;8,007
12-12-2023;12-12-2023;DK2;8,007
12-12-2023;12-12-2023;DK1;8,007
12-12-2023;12-12-2023;DK1;82.5
12-12-2023;12-12-2023;DK2;82.5
12-12-2023;12-12-2023;DK2;82.5
12-12-2023;12-12-2023;DK1;82.5
12-12-2023;12-12-2023;DK1;86
12-12-2023;12-12-2023;DK2;86
12-12-2023;12-12-2023;DK2;92
12-12-2023;12-12-2023;DK1;92
12-12-2023;12-12-2023;DK1;92
12-12-2023;12-12-2023;DK2;92
12-12-2023;12-12-2023;DK2;90
12-12-2023;12-12-2023;DK1;90
12-12-2023;12-12-2023;DK1;90
12-12-2023;12-12-2023;DK2;90
12-12-2023;12-12-2023;DK2;86
12-12-2023;12-12-2023;DK1;86
12-12-2023;12-12-2023;DK1;82.5
12-12-2023;12-12-2023;DK2;82.5
12-12-2023;12-12-2023;DK2;82.5
12-12-2023;12-12-2023;DK1;82.5
12-12-2023;12-12-2023;DK1;80
12-12-2023;12-12-2023;DK2;80
12-12-2023;12-12-2023;DK1;80
12-12-2023;12-12-2023;DK2;80
12-12-2023;12-12-2023;DK2;75.5
12-12-2023;12-12-2023;DK1;75.5
12-12-2023;12-12-2023;DK1;74
12-12-2023;12-12-2023;DK2;74
12-12-2023;12-12-2023;DK2;70
12-12-2023;12-12-2023;DK1;70
12-12-2023;12-12-2023;DK1;70
12-12-2023;12-12-2023;DK2;70
12-12-2023;12-12-2023;DK2;73
12-12-2023;12-12-2023;DK1;73
12-12-2023;12-12-2023;DK1;73
12-12-2023;12-12-2023;DK2;73
11-12-2023;12-12-2023;DK2;73
11-12-2023;12-12-2023;DK1;73
11-12-2023;11-12-2023;DK1;82
11-12-2023;11-12-2023;DK2;82
11-12-2023;11-12-2023;DK2;83
11-12-2023;11-12-2023;DK1;83
11-12-2023;11-12-2023;DK1;83
11-12-2023;11-12-2023;DK2;83
11-12-2023;11-12-2023;DK2;114.029999
11-12-2023;11-12-2023;DK1;114.029999
11-12-2023;11-12-2023;DK1;121.349998
11-12-2023;11-12-2023;DK2;121.349998
11-12-2023;11-12-2023;DK2;100
11-12-2023;11-12-2023;DK1;100
11-12-2023;11-12-2023;DK1;91
11-12-2023;11-12-2023;DK2;91
11-12-2023;11-12-2023;DK2;105.510002
11-12-2023;11-12-2023;DK1;105.510002
11-12-2023;11-12-2023;DK2;95.919998
11-12-2023;11-12-2023;DK1;95.919998
11-12-2023;11-12-2023;DK1;92.510002
11-12-2023;11-12-2023;DK2;92.900002
11-12-2023;11-12-2023;DK2;89.410004
11-12-2023;11-12-2023;DK1;88.029999
11-12-2023;11-12-2023;DK1;89.309998
11-12-2023;11-12-2023;DK2;89.309998
11-12-2023;11-12-2023;DK2;9,068
11-12-2023;11-12-2023;DK1;9,068
11-12-2023;11-12-2023;DK1;93.360001
11-12-2023;11-12-2023;DK2;93.360001
11-12-2023;11-12-2023;DK2;98.330002
11-12-2023;11-12-2023;DK1;98.330002
11-12-2023;11-12-2023;DK1;97.980003
11-12-2023;11-12-2023;DK2;97.980003
11-12-2023;11-12-2023;DK2;91.360001
11-12-2023;11-12-2023;DK1;91.360001
11-12-2023;11-12-2023;DK1;71
11-12-2023;11-12-2023;DK2;71
11-12-2023;11-12-2023;DK2;51.009998
11-12-2023;11-12-2023;DK1;38.040001
11-12-2023;11-12-2023;DK1;45.290001
11-12-2023;11-12-2023;DK2;46.650002
11-12-2023;11-12-2023;DK2;45.549999
11-12-2023;11-12-2023;DK1;4,423
11-12-2023;11-12-2023;DK1;46.150002
11-12-2023;11-12-2023;DK2;46.150002
11-12-2023;11-12-2023;DK2;4,625
11-12-2023;11-12-2023;DK1;39.580002
10-12-2023;11-12-2023;DK1;34.439999
10-12-2023;11-12-2023;DK2;49.310001
10-12-2023;10-12-2023;DK2;62.5
10-12-2023;10-12-2023;DK1;62.5
10-12-2023;10-12-2023;DK1;78.019997
10-12-2023;10-12-2023;DK2;78.019997
10-12-2023;10-12-2023;DK2;77.139999
10-12-2023;10-12-2023;DK1;77.139999
10-12-2023;10-12-2023;DK1;78.050003
10-12-2023;10-12-2023;DK2;78.050003
10-12-2023;10-12-2023;DK2;80.760002
10-12-2023;10-12-2023;DK1;80.760002
10-12-2023;10-12-2023;DK1;85.419998
10-12-2023;10-12-2023;DK2;85.419998
10-12-2023;10-12-2023;DK2;70
10-12-2023;10-12-2023;DK1;70
10-12-2023;10-12-2023;DK1;70
10-12-2023;10-12-2023;DK2;70
10-12-2023;10-12-2023;DK2;76.389999
10-12-2023;10-12-2023;DK1;75.839996
10-12-2023;10-12-2023;DK1;69.669998
10-12-2023;10-12-2023;DK2;71.389999
10-12-2023;10-12-2023;DK2;69.239998
10-12-2023;10-12-2023;DK1;10
10-12-2023;10-12-2023;DK1;67.199997
10-12-2023;10-12-2023;DK2;68.849998
10-12-2023;10-12-2023;DK2;71.400002
10-12-2023;10-12-2023;DK1;6,968
10-12-2023;10-12-2023;DK1;62
10-12-2023;10-12-2023;DK2;62
10-12-2023;10-12-2023;DK2;54.549999
10-12-2023;10-12-2023;DK1;2,477
10-12-2023;10-12-2023;DK1;52
10-12-2023;10-12-2023;DK2;52
10-12-2023;10-12-2023;DK1;41.849998
10-12-2023;10-12-2023;DK2;44.700001
10-12-2023;10-12-2023;DK2;18
10-12-2023;10-12-2023;DK1;18
10-12-2023;10-12-2023;DK1;0
10-12-2023;10-12-2023;DK2;18
10-12-2023;10-12-2023;DK2;27.639999
10-12-2023;10-12-2023;DK1;-1,341
10-12-2023;10-12-2023;DK1;-1,328
10-12-2023;10-12-2023;DK2;28.120001
10-12-2023;10-12-2023;DK2;38.299999
10-12-2023;10-12-2023;DK1;-6.7
10-12-2023;10-12-2023;DK1;-671
10-12-2023;10-12-2023;DK2;39.220001
09-12-2023;10-12-2023;DK2;41.720001
09-12-2023;10-12-2023;DK1;1,073
09-12-2023;09-12-2023;DK1;4,618
09-12-2023;09-12-2023;DK2;4,618
09-12-2023;09-12-2023;DK2;5,684
09-12-2023;09-12-2023;DK1;5,684
09-12-2023;09-12-2023;DK1;6,041
09-12-2023;09-12-2023;DK2;6,041
09-12-2023;09-12-2023;DK2;59
09-12-2023;09-12-2023;DK1;59
09-12-2023;09-12-2023;DK1;64
09-12-2023;09-12-2023;DK2;64
09-12-2023;09-12-2023;DK2;70
09-12-2023;09-12-2023;DK1;70
09-12-2023;09-12-2023;DK1;79.040001
09-12-2023;09-12-2023;DK2;79.040001
09-12-2023;09-12-2023;DK2;80.080002
09-12-2023;09-12-2023;DK1;80.080002
09-12-2023;09-12-2023;DK1;83.5
09-12-2023;09-12-2023;DK2;83.5
09-12-2023;09-12-2023;DK2;85.629997
09-12-2023;09-12-2023;DK1;85.629997
09-12-2023;09-12-2023;DK1;88.690002
09-12-2023;09-12-2023;DK2;88.690002
09-12-2023;09-12-2023;DK2;91.279999
09-12-2023;09-12-2023;DK1;91.279999
09-12-2023;09-12-2023;DK1;90.639999
09-12-2023;09-12-2023;DK2;90.639999
09-12-2023;09-12-2023;DK2;90.580002
09-12-2023;09-12-2023;DK1;90.580002
09-12-2023;09-12-2023;DK1;91.480003
09-12-2023;09-12-2023;DK2;91.480003
09-12-2023;09-12-2023;DK2;8,493
09-12-2023;09-12-2023;DK1;8,493
09-12-2023;09-12-2023;DK1;82.400002
09-12-2023;09-12-2023;DK2;82.400002
09-12-2023;09-12-2023;DK2;76.040001
09-12-2023;09-12-2023;DK1;76.040001
09-12-2023;09-12-2023;DK1;73.010002
09-12-2023;09-12-2023;DK2;73.010002
09-12-2023;09-12-2023;DK2;70.559998
09-12-2023;09-12-2023;DK1;70.559998
09-12-2023;09-12-2023;DK1;7,307
09-12-2023;09-12-2023;DK2;7,307
09-12-2023;09-12-2023;DK2;79.489998
09-12-2023;09-12-2023;DK1;79.489998
09-12-2023;09-12-2023;DK1;85.099998
09-12-2023;09-12-2023;DK2;85.099998
08-12-2023;09-12-2023;DK1;95
08-12-2023;09-12-2023;DK2;95
08-12-2023;08-12-2023;DK2;70.709999
08-12-2023;08-12-2023;DK1;90.580002
08-12-2023;08-12-2023;DK1;101.389999
08-12-2023;08-12-2023;DK2;73.220001
08-12-2023;08-12-2023;DK2;82.440002
08-12-2023;08-12-2023;DK1;101.120003
08-12-2023;08-12-2023;DK1;104.349998
08-12-2023;08-12-2023;DK2;94.900002
08-12-2023;08-12-2023;DK2;103.029999
08-12-2023;08-12-2023;DK1;105.400002
08-12-2023;08-12-2023;DK1;118.599998
08-12-2023;08-12-2023;DK2;11,575
08-12-2023;08-12-2023;DK2;100
08-12-2023;08-12-2023;DK1;100
08-12-2023;08-12-2023;DK1;100
08-12-2023;08-12-2023;DK2;100
08-12-2023;08-12-2023;DK2;11,575
08-12-2023;08-12-2023;DK1;11,575
08-12-2023;08-12-2023;DK1;112.870003
08-12-2023;08-12-2023;DK2;112.870003
08-12-2023;08-12-2023;DK2;111.779999
08-12-2023;08-12-2023;DK1;111.779999
08-12-2023;08-12-2023;DK1;116.660004
08-12-2023;08-12-2023;DK2;116.660004
08-12-2023;08-12-2023;DK2;98
08-12-2023;08-12-2023;DK1;98
08-12-2023;08-12-2023;DK1;97.690002
08-12-2023;08-12-2023;DK2;97.690002
08-12-2023;08-12-2023;DK2;98
08-12-2023;08-12-2023;DK1;98
08-12-2023;08-12-2023;DK1;112.650002
08-12-2023;08-12-2023;DK2;112.650002
08-12-2023;08-12-2023;DK1;107.290001
08-12-2023;08-12-2023;DK2;107.290001
08-12-2023;08-12-2023;DK2;99.690002
08-12-2023;08-12-2023;DK1;99.690002
08-12-2023;08-12-2023;DK1;87.040001
08-12-2023;08-12-2023;DK2;87.040001
08-12-2023;08-12-2023;DK2;80
08-12-2023;08-12-2023;DK1;80
08-12-2023;08-12-2023;DK1;79.519997
08-12-2023;08-12-2023;DK2;79.519997
08-12-2023;08-12-2023;DK2;75
08-12-2023;08-12-2023;DK1;75
08-12-2023;08-12-2023;DK1;75
08-12-2023;08-12-2023;DK2;75
07-12-2023;08-12-2023;DK2;75
07-12-2023;08-12-2023;DK1;75
07-12-2023;07-12-2023;DK1;87.080002
07-12-2023;07-12-2023;DK2;87.080002
07-12-2023;07-12-2023;DK2;96.419998
07-12-2023;07-12-2023;DK1;96.419998
07-12-2023;07-12-2023;DK1;97
07-12-2023;07-12-2023;DK2;97
07-12-2023;07-12-2023;DK2;100.360001
07-12-2023;07-12-2023;DK1;100.360001
07-12-2023;07-12-2023;DK1;104.139999
07-12-2023;07-12-2023;DK2;104.139999
07-12-2023;07-12-2023;DK2;120.349998
07-12-2023;07-12-2023;DK1;120.349998
07-12-2023;07-12-2023;DK1;128.589996
07-12-2023;07-12-2023;DK2;128.589996
07-12-2023;07-12-2023;DK2;133.869995
07-12-2023;07-12-2023;DK1;133.869995
07-12-2023;07-12-2023;DK2;138.020004
07-12-2023;07-12-2023;DK1;138.020004
07-12-2023;07-12-2023;DK1;138.080002
07-12-2023;07-12-2023;DK2;138.080002
07-12-2023;07-12-2023;DK2;138.350006
07-12-2023;07-12-2023;DK1;138.350006
07-12-2023;07-12-2023;DK1;137.990005
07-12-2023;07-12-2023;DK2;137.990005
07-12-2023;07-12-2023;DK2;138.169998
07-12-2023;07-12-2023;DK1;138.169998
07-12-2023;07-12-2023;DK1;134.360001
07-12-2023;07-12-2023;DK2;134.360001
07-12-2023;07-12-2023;DK2;137.699997
07-12-2023;07-12-2023;DK1;137.699997
07-12-2023;07-12-2023;DK1;150
07-12-2023;07-12-2023;DK2;150
07-12-2023;07-12-2023;DK2;131.220001
07-12-2023;07-12-2023;DK1;131.220001
07-12-2023;07-12-2023;DK1;116.580002
07-12-2023;07-12-2023;DK2;116.580002
07-12-2023;07-12-2023;DK2;94.529999
07-12-2023;07-12-2023;DK1;94.529999
07-12-2023;07-12-2023;DK1;89.919998
07-12-2023;07-12-2023;DK2;89.919998
07-12-2023;07-12-2023;DK2;91.809998
07-12-2023;07-12-2023;DK1;91.809998
07-12-2023;07-12-2023;DK1;96.860001
07-12-2023;07-12-2023;DK2;96.860001
07-12-2023;07-12-2023;DK2;97.849998
07-12-2023;07-12-2023;DK1;97.849998
06-12-2023;07-12-2023;DK1;99.199997
06-12-2023;07-12-2023;DK2;99.199997
06-12-2023;06-12-2023;DK2;100.440002
06-12-2023;06-12-2023;DK1;100.440002
06-12-2023;06-12-2023;DK1;107.330002
06-12-2023;06-12-2023;DK2;107.330002
06-12-2023;06-12-2023;DK2;11,568
06-12-2023;06-12-2023;DK1;11,568
06-12-2023;06-12-2023;DK1;129.910004
06-12-2023;06-12-2023;DK2;129.910004
06-12-2023;06-12-2023;DK2;149.929993
06-12-2023;06-12-2023;DK1;149.929993
06-12-2023;06-12-2023;DK1;165.279999
06-12-2023;06-12-2023;DK2;165.279999
06-12-2023;06-12-2023;DK2;178.070007
06-12-2023;06-12-2023;DK1;178.070007
06-12-2023;06-12-2023;DK1;164
06-12-2023;06-12-2023;DK2;164
06-12-2023;06-12-2023;DK2;147.529999
06-12-2023;06-12-2023;DK1;143.990005
06-12-2023;06-12-2023;DK1;105
06-12-2023;06-12-2023;DK2;105
06-12-2023;06-12-2023;DK2;105
06-12-2023;06-12-2023;DK1;105
06-12-2023;06-12-2023;DK1;113
06-12-2023;06-12-2023;DK2;113
06-12-2023;06-12-2023;DK2;149.880005
06-12-2023;06-12-2023;DK1;146.289993
06-12-2023;06-12-2023;DK1;150
06-12-2023;06-12-2023;DK2;154.479996
06-12-2023;06-12-2023;DK2;110
06-12-2023;06-12-2023;DK1;110
06-12-2023;06-12-2023;DK1;110
06-12-2023;06-12-2023;DK2;110
06-12-2023;06-12-2023;DK1;110
06-12-2023;06-12-2023;DK2;110
06-12-2023;06-12-2023;DK2;90.599998
06-12-2023;06-12-2023;DK1;90.599998
06-12-2023;06-12-2023;DK1;82
06-12-2023;06-12-2023;DK2;82
06-12-2023;06-12-2023;DK2;82
06-12-2023;06-12-2023;DK1;82
06-12-2023;06-12-2023;DK1;82
06-12-2023;06-12-2023;DK2;82
06-12-2023;06-12-2023;DK2;82
06-12-2023;06-12-2023;DK1;82
06-12-2023;06-12-2023;DK1;80.5
06-12-2023;06-12-2023;DK2;80.5
05-12-2023;06-12-2023;DK2;80.5
05-12-2023;06-12-2023;DK1;80.5
05-12-2023;05-12-2023;DK1;94
05-12-2023;05-12-2023;DK2;94
05-12-2023;05-12-2023;DK2;111.550003
05-12-2023;05-12-2023;DK1;111.550003
05-12-2023;05-12-2023;DK1;117.830002
05-12-2023;05-12-2023;DK2;117.830002
05-12-2023;05-12-2023;DK2;128.630005
05-12-2023;05-12-2023;DK1;128.630005
05-12-2023;05-12-2023;DK1;141.559998
05-12-2023;05-12-2023;DK2;143.190002
05-12-2023;05-12-2023;DK2;115
05-12-2023;05-12-2023;DK1;115
05-12-2023;05-12-2023;DK1;115
05-12-2023;05-12-2023;DK2;115
05-12-2023;05-12-2023;DK2;225.729996
05-12-2023;05-12-2023;DK1;129.240005
05-12-2023;05-12-2023;DK2;226.940002
05-12-2023;05-12-2023;DK1;122.589996
05-12-2023;05-12-2023;DK1;127.260002
05-12-2023;05-12-2023;DK2;199.190002
05-12-2023;05-12-2023;DK2;188.729996
05-12-2023;05-12-2023;DK1;118.529999
05-12-2023;05-12-2023;DK1;118.339996
05-12-2023;05-12-2023;DK2;187.850006
05-12-2023;05-12-2023;DK2;202.949997
05-12-2023;05-12-2023;DK1;121.269997
05-12-2023;05-12-2023;DK1;120.550003
05-12-2023;05-12-2023;DK2;249.889999
05-12-2023;05-12-2023;DK2;250.080002
05-12-2023;05-12-2023;DK1;122.879997
05-12-2023;05-12-2023;DK1;122.279999
05-12-2023;05-12-2023;DK2;332
05-12-2023;05-12-2023;DK2;187.190002
05-12-2023;05-12-2023;DK1;11,432
05-12-2023;05-12-2023;DK1;87.5
05-12-2023;05-12-2023;DK2;87.5
05-12-2023;05-12-2023;DK2;83
05-12-2023;05-12-2023;DK1;83
05-12-2023;05-12-2023;DK1;81.5
05-12-2023;05-12-2023;DK2;81.5
05-12-2023;05-12-2023;DK2;87.540001
05-12-2023;05-12-2023;DK1;83.620003
05-12-2023;05-12-2023;DK1;85.730003
05-12-2023;05-12-2023;DK2;88.470001
05-12-2023;05-12-2023;DK2;9,082
05-12-2023;05-12-2023;DK1;88.010002
04-12-2023;05-12-2023;DK1;90.849998
04-12-2023;05-12-2023;DK2;93.760002
04-12-2023;04-12-2023;DK2;94.790001
04-12-2023;04-12-2023;DK1;91.760002
04-12-2023;04-12-2023;DK1;100
04-12-2023;04-12-2023;DK2;102.690002
04-12-2023;04-12-2023;DK2;100
04-12-2023;04-12-2023;DK1;100
04-12-2023;04-12-2023;DK1;100
04-12-2023;04-12-2023;DK2;100
04-12-2023;04-12-2023;DK2;151.050003
04-12-2023;04-12-2023;DK1;120.970001
04-12-2023;04-12-2023;DK1;124.629997
04-12-2023;04-12-2023;DK2;184.289993
04-12-2023;04-12-2023;DK2;206.350006
04-12-2023;04-12-2023;DK1;12,775
04-12-2023;04-12-2023;DK1;122.269997
04-12-2023;04-12-2023;DK2;262.730011
04-12-2023;04-12-2023;DK2;209.759995
04-12-2023;04-12-2023;DK1;124.839996
04-12-2023;04-12-2023;DK1;120
04-12-2023;04-12-2023;DK2;120
04-12-2023;04-12-2023;DK2;120
04-12-2023;04-12-2023;DK1;120
04-12-2023;04-12-2023;DK1;126.449997
04-12-2023;04-12-2023;DK2;160.070007
04-12-2023;04-12-2023;DK2;166.089996
04-12-2023;04-12-2023;DK1;130.699997
04-12-2023;04-12-2023;DK1;128.020004
04-12-2023;04-12-2023;DK2;206.330002
04-12-2023;04-12-2023;DK2;236.490005
04-12-2023;04-12-2023;DK1;126.120003
04-12-2023;04-12-2023;DK1;123.160004
04-12-2023;04-12-2023;DK2;235.610001
04-12-2023;04-12-2023;DK1;118.059998
04-12-2023;04-12-2023;DK2;199.029999
