HourUTC;HourDK;PriceArea;mFRRUpActBal;mFRRDownActBal;mFRRUpActSpec;mFRRDownActSpec;ImbalanceMWh;ImbalancePriceEUR;ImbalancePriceDKK;BalancingPowerPriceUpEUR;BalancingPowerPriceUpDKK;BalancingPowerPriceDownEUR;BalancingPowerPriceDownDKK
18-05-2023;18-05-2023;DK1;0;0;0;0;-3;98,400002;732,840027;98,400002;732,840027;98,400002;732,840027
18-05-2023;18-05-2023;DK2;0;0;0;0;-117,5;94,379997;702,900024;94,379997;702,900024;94,379997;702,900024
18-05-2023;18-05-2023;DK1;0;0;0;0;-47;94,379997;702,900024;94,379997;702,900024;94,379997;702,900024
18-05-2023;18-05-2023;DK1;0;0;0;0;-96;88,919998;662,23999;88,919998;662,23999;88,919998;662,23999
18-05-2023;18-05-2023;DK2;0;0;0;0;-46,900002;88,919998;662,23999;88,919998;662,23999;88,919998;662,23999
18-05-2023;18-05-2023;DK2;0;3,75;0;0;-157,899994;26,860001;200,039993;89,239998;664,615356;26,860001;200,039993
18-05-2023;18-05-2023;DK1;0;72;0;0;-29;26,860001;200,009995;89,239998;664,515686;26,860001;200,009995
17-05-2023;18-05-2023;DK1;0;95;0;0;-33;26,860001;200,009995;94,900002;706,662231;26,860001;200,009995
17-05-2023;18-05-2023;DK2;0;5;0;0;-352,899994;26,860001;200,009995;91,610001;682,163635;26,860001;200,009995
17-05-2023;18-05-2023;DK2;0;0;0;0;-341,399994;100,589996;749,150024;100,589996;749,150024;100,589996;749,150024
17-05-2023;18-05-2023;DK1;0;0;0;0;-27;100,589996;749,150024;100,589996;749,150024;100,589996;749,150024
17-05-2023;17-05-2023;DK2;0;0;0;0;-300,899994;100,470001;748,179993;100,470001;748,179993;100,470001;748,179993
17-05-2023;17-05-2023;DK1;0;0;0;0;-17;100,470001;748,179993;100,470001;748,179993;100,470001;748,179993
17-05-2023;17-05-2023;DK2;0;0;0;0;-260,799988;108,339996;806,789978;108,339996;806,789978;108,339996;806,789978
17-05-2023;17-05-2023;DK1;0;0;0;0;-114;108,339996;806,789978;108,339996;806,789978;108,339996;806,789978
17-05-2023;17-05-2023;DK2;0;0;0;0;-504,299988;127,040001;946,039978;127,040001;946,039978;127,040001;946,039978
17-05-2023;17-05-2023;DK1;0;0;0;0;-161;127,040001;946,039978;127,040001;946,039978;127,040001;946,039978
17-05-2023;17-05-2023;DK1;0;0;0;165,5;-81;114,410004;851,98999;114,410004;851,98999;114,410004;851,98999
17-05-2023;17-05-2023;DK2;0;0;0;0;-214,699997;114,410004;851,98999;114,410004;851,98999;114,410004;851,98999
17-05-2023;17-05-2023;DK2;0;0;0;0;-56,200001;85;632,97998;85;632,97998;70,449997;524,628662
17-05-2023;17-05-2023;DK1;5;0;0;0;98;85;632,97998;85;632,97998;70,449997;524,628662
17-05-2023;17-05-2023;DK1;3,75;0;0;0;-69;84;625,530029;84;625,530029;65,019997;484,190002
17-05-2023;17-05-2023;DK2;0;0;0;0;77,800003;84;625,530029;84;625,530029;65,019997;484,190002
17-05-2023;17-05-2023;DK2;0;0;0;15;-167,899994;58,990002;439,290009;58,990002;439,290009;58,990002;439,290009
17-05-2023;17-05-2023;DK1;0;0;0;269;-23;58,990002;439,290009;58,990002;439,290009;58,990002;439,290009
17-05-2023;17-05-2023;DK2;0;0;0;36;-345,799988;3,27;24,35;3,27;24,35;3,27;24,35
17-05-2023;17-05-2023;DK1;0;0;0;577;-235;20;148,940002;20;148,940002;20;148,940002
17-05-2023;17-05-2023;DK2;0;0;0;88;-349,5;0;0;0,07;0,5208;0;0
17-05-2023;17-05-2023;DK1;0;33,25;0;655,25;-132;0;0;2,02;15,0288;0;0
17-05-2023;17-05-2023;DK1;0;0;0;283,25;-133;0,08;0,6;0,08;0,6;0,08;0,6
17-05-2023;17-05-2023;DK2;0;0;0;30,75;-651,299988;0,08;0,6;0,08;0,6;0,08;0,6
17-05-2023;17-05-2023;DK2;0;0;0;0;-800,799988;0,05;0,37;0,05;0,37;0,05;0,37
17-05-2023;17-05-2023;DK1;0;0;0;0;-218;0,05;0,37;0,05;0,37;0,05;0,37
17-05-2023;17-05-2023;DK1;0;0;0;29;-307;5;37,23;5;37,23;3,62;26,954519
17-05-2023;17-05-2023;DK2;0;0;0;0;-772,5;5;37,23;5;37,23;0,48;3,57408
17-05-2023;17-05-2023;DK1;0;0;0;33;-184;36,380001;270,910004;36,380001;270,910004;36,380001;270,910004
17-05-2023;17-05-2023;DK2;0;0;0;0;-857,799988;10,53;78,410004;10,53;78,410004;1,63;12,137541
17-05-2023;17-05-2023;DK2;0;0;0;0;-1146,599976;8,79;65,459999;8,79;65,459999;2,96;22,043413
17-05-2023;17-05-2023;DK1;0;0;0;38;-159;48,540001;361,470001;48,540001;361,470001;48,540001;361,470001
17-05-2023;17-05-2023;DK1;0;0;0;0;-25;50,439999;375,619995;50,439999;375,619995;50,439999;375,619995
17-05-2023;17-05-2023;DK2;0;0;0;46;-1169,900024;7,57;56,369999;7,57;56,369999;3,29;24,498981
17-05-2023;17-05-2023;DK2;0;0;0;12,25;-886,200012;5;37,23;5;37,23;3,45;25,6887
17-05-2023;17-05-2023;DK1;0;0;0;0;81;54,209999;403,690002;54,209999;403,690002;54,209999;403,690002
17-05-2023;17-05-2023;DK2;0;0;0;33,75;-444,200012;5;37,23;5;37,23;2,43;18,093781
17-05-2023;17-05-2023;DK1;0;0;0;123,75;78;50,639999;377,109985;50,639999;377,109985;50,639999;377,109985
17-05-2023;17-05-2023;DK1;0;0;0;685;-12;43,599998;324,679993;43,599998;324,679993;43,599998;324,679993
17-05-2023;17-05-2023;DK2;0;0;0;5;-228,100006;0,01;0,07;0,01;0,07;0,01;0,07
17-05-2023;17-05-2023;DK2;0;5;0;20;-125;-4;-29,790001;-0,14;-1,04265;-4;-29,790001
17-05-2023;17-05-2023;DK1;0;0;0;917;-16;34,759998;258,850006;34,759998;258,850006;34,759998;258,850006
17-05-2023;17-05-2023;DK2;0;0;0;16,25;-182,899994;-4;-29,790001;-0,15;-1,117125;-4;-29,790001
17-05-2023;17-05-2023;DK1;0;0;0;679,75;-43;30,17;224,669998;30,17;224,669998;30,17;224,669998
17-05-2023;17-05-2023;DK2;0;3,75;0;42,75;-160,899994;-4;-29,790001;-0,14;-1,04265;-4;-29,790001
17-05-2023;17-05-2023;DK1;0;0;0;801;-200;30,16;224,600006;30,16;224,600006;30,16;224,600006
17-05-2023;17-05-2023;DK2;0;0;0;12,75;-443,600006;-0,13;-0,97;-0,13;-0,97;-0,13;-0,97
17-05-2023;17-05-2023;DK1;0;0;0;526,25;-24;30,16;224,600006;30,16;224,600006;30,16;224,600006
16-05-2023;17-05-2023;DK2;34,5;0;0;0;-356,899994;6,71;50;6,71;50;-0,11;-0,819672
16-05-2023;17-05-2023;DK1;0;0;0;324;-5;30,16;224,600006;30,16;224,600006;30,16;224,600006
16-05-2023;17-05-2023;DK2;0;0;0;30,5;-255,699997;0,01;0,07;0,01;0,07;0,01;0,07
16-05-2023;17-05-2023;DK1;0;0;0;323,5;-13;19;141,490005;19;141,490005;19;141,490005
16-05-2023;16-05-2023;DK1;24,75;0;0;99;35;50;372,359985;50;372,359985;14,57;108,505699
16-05-2023;16-05-2023;DK2;0;0;0;49;-441,5;50;372,359985;50;372,359985;0,1;0,74472
16-05-2023;16-05-2023;DK1;5;0;0;62;-47;62;461,720001;62;461,720001;28,469999;212,018845
16-05-2023;16-05-2023;DK2;0;0;0;49;-98,800003;62;461,720001;62;461,720001;17,58;130,919968
16-05-2023;16-05-2023;DK1;5;0;0;209;-9;62;461,720001;62;461,720001;48,529999;361,407593
16-05-2023;16-05-2023;DK2;0;0;0;48;64,099998;62;461,720001;62;461,720001;48,529999;361,407593
16-05-2023;16-05-2023;DK1;10;0;0;365,5;-37;73,589996;548,030029;73,589996;548,030029;56,779999;422,844757
16-05-2023;16-05-2023;DK2;0;0;0;60;-11,3;73,589996;548,030029;73,589996;548,030029;56,779999;422,844757
16-05-2023;16-05-2023;DK2;0;0;0;55;-54,099998;80;595,77002;80;595,77002;59,330002;441,837952
16-05-2023;16-05-2023;DK1;21,25;0;0;62;-73;80;595,77002;80;595,77002;59,330002;441,837952
16-05-2023;16-05-2023;DK2;0;0;0;57;10,5;59,790001;445,26001;59,790001;445,26001;59,790001;445,26001
16-05-2023;16-05-2023;DK1;0;0;0;30,25;41;59,790001;445,26001;59,790001;445,26001;59,790001;445,26001
16-05-2023;16-05-2023;DK2;0;0;0;69,25;-74,800003;79;588,320007;79;588,320007;59,790001;445,261444
16-05-2023;16-05-2023;DK1;2,5;0;0;10;-111;79;588,320007;79;588,320007;59,790001;445,261444
16-05-2023;16-05-2023;DK1;12;0;0;0;30;79;588,320007;79;588,320007;41,23;307,043457
16-05-2023;16-05-2023;DK2;0;0;0;46;-38,900002;79;588,320007;79;588,320007;41,23;307,043457
16-05-2023;16-05-2023;DK2;0;0;0;39;22;52;387,25;52;387,25;12,29;91,525047
16-05-2023;16-05-2023;DK1;20;0;0;104;-5;52;387,25;52;387,25;12,59;93,759186
16-05-2023;16-05-2023;DK2;0;0;0;17,5;12,5;54;402,140015;54;402,140015;20,299999;151,17485
16-05-2023;16-05-2023;DK1;0;0;0;0;-38;54;402,140015;54;402,140015;19,99;148,866272
16-05-2023;16-05-2023;DK2;0;0;0;0;-8,6;67;498,959991;67;498,959991;39,189999;291,85434
16-05-2023;16-05-2023;DK1;12;0;0;0;-116;67;498,959991;67;498,959991;39,189999;291,85434
16-05-2023;16-05-2023;DK2;0;0;0;35;-172,600006;75;558,530029;75;558,530029;51,27;381,811127
16-05-2023;16-05-2023;DK1;0;0;0;0;-112;75;558,530029;75;558,530029;49,779999;370,714996
16-05-2023;16-05-2023;DK2;10;0;0;9,25;-423;80;595,77002;80;595,77002;61,650002;459,115295
16-05-2023;16-05-2023;DK1;5;0;0;0;-80;80;595,77002;80;595,77002;61,650002;459,115295
16-05-2023;16-05-2023;DK2;12;0;0;71;-311,899994;85;633;85;633;71,419998;531,868896
16-05-2023;16-05-2023;DK1;5;0;0;351,75;-87;85;633;85;633;71,419998;531,868896
16-05-2023;16-05-2023;DK1;5;0;0;0;-27;87;647,900024;87;647,900024;73,510002;547,438293
16-05-2023;16-05-2023;DK2;0;0;0;0;-254,5;87;647,900024;87;647,900024;73,510002;547,438293
16-05-2023;16-05-2023;DK2;84;0;0;0;-239,5;295,540009;2200,899902;295,540009;2200,899902;77,010002;573,497009
16-05-2023;16-05-2023;DK1;265;0;0;0;41;295,540009;2200,899902;295,540009;2200,899902;77,010002;573,497009
16-05-2023;16-05-2023;DK1;2,5;0;0;268,25;-174;87;647,900024;87;647,900024;77,089996;574,098938
16-05-2023;16-05-2023;DK2;2,5;0;0;81,75;-83,300003;87;647,900024;87;647,900024;77,089996;574,098938
16-05-2023;16-05-2023;DK2;0;0;0;212;-321,299988;87,790001;653,780029;87,790001;653,780029;87,790001;653,780029
16-05-2023;16-05-2023;DK1;0;0;0;1002;-83;87,790001;653,780029;87,790001;653,780029;87,790001;653,780029
16-05-2023;16-05-2023;DK2;0;0;0;222;-271,700012;69,150002;514,969971;69,150002;514,969971;69,150002;514,969971
16-05-2023;16-05-2023;DK1;0;0;0;881;23;69,150002;514,969971;69,150002;514,969971;69,150002;514,969971
16-05-2023;16-05-2023;DK2;0;0;0;160,75;-164;64,32;479;64,32;479;64,32;479
16-05-2023;16-05-2023;DK1;0;0;0;921;53;64,32;479;64,32;479;64,32;479
16-05-2023;16-05-2023;DK2;0;0;0;196;-130,600006;62,040001;462,019989;62,040001;462,019989;62,040001;462,019989
16-05-2023;16-05-2023;DK1;0;0;0;927;-212;62,040001;462,019989;62,040001;462,019989;62,040001;462,019989
16-05-2023;16-05-2023;DK1;0;0;0;945;8;68,330002;508,859985;68,330002;508,859985;68,330002;508,859985
16-05-2023;16-05-2023;DK2;0;0;0;152;-161,300003;68,330002;508,859985;68,330002;508,859985;68,330002;508,859985
15-05-2023;16-05-2023;DK2;0;0;0;130;-179,300003;71,339996;531,280029;71,339996;531,280029;71,339996;531,280029
15-05-2023;16-05-2023;DK1;0;0;0;926;-96;71,339996;531,280029;71,339996;531,280029;71,339996;531,280029
15-05-2023;16-05-2023;DK1;0;0;0;669,5;33;75,589996;562,929993;75,589996;562,929993;75,589996;562,929993
15-05-2023;16-05-2023;DK2;0;0;0;180;-81,400002;75,589996;562,929993;75,589996;562,929993;75,589996;562,929993
15-05-2023;15-05-2023;DK1;0;0;0;384,25;-10;93,790001;698,590027;93,790001;698,590027;93,790001;698,590027
15-05-2023;15-05-2023;DK2;0;0;0;20;-222,899994;93,790001;698,590027;93,790001;698,590027;93,790001;698,590027
15-05-2023;15-05-2023;DK2;0;0;0;85;-272,600006;110,589996;823,719971;110,589996;823,719971;110,589996;823,719971
15-05-2023;15-05-2023;DK1;0;0;0;110;125;110;819,320007;110;819,320007;110;819,320007
15-05-2023;15-05-2023;DK2;0;0;0;0;-471,100006;124,07;924,119995;124,07;924,119995;124,07;924,119995
15-05-2023;15-05-2023;DK1;0;0;0;0;41;122,32;911,090027;122,32;911,090027;122,32;911,090027
15-05-2023;15-05-2023;DK2;0;0;0;0;-420,700012;131,789993;981,619995;131,789993;981,619995;131,789993;981,619995
15-05-2023;15-05-2023;DK1;0;0;0;0;36;129,199997;962,330017;129,199997;962,330017;129,199997;962,330017
15-05-2023;15-05-2023;DK2;0;0;0;0;-333,100006;124,980003;930,900024;124,980003;930,900024;124,980003;930,900024
15-05-2023;15-05-2023;DK1;0;0;0;0;-74;124,980003;930,900024;124,980003;930,900024;124,980003;930,900024
15-05-2023;15-05-2023;DK2;0;0;0;0;-111,099998;117,839996;877,719971;117,839996;877,719971;117,839996;877,719971
15-05-2023;15-05-2023;DK1;0;0;0;0;-33;117,839996;877,719971;117,839996;877,719971;117,839996;877,719971
15-05-2023;15-05-2023;DK2;0;0;0;0;12,3;101;752,289978;101;752,289978;100,050003;745,213989
15-05-2023;15-05-2023;DK1;0;0;0;0;-222;101;752,289978;101;752,289978;100,050003;745,213989
15-05-2023;15-05-2023;DK2;0;0;0;0;-345,5;89,190002;664,320007;89,190002;664,320007;89,190002;664,320007
15-05-2023;15-05-2023;DK1;0;0;0;398;-202;87,949997;655,090027;87,949997;655,090027;87,949997;655,090027
15-05-2023;15-05-2023;DK1;0;0;0;0;46;90,540001;674,380005;90,540001;674,380005;90,540001;674,380005
15-05-2023;15-05-2023;DK2;0;0;0;0;-355,100006;90,540001;674,380005;90,540001;674,380005;90,540001;674,380005
15-05-2023;15-05-2023;DK2;0;0;0;0;-239,800003;98;729,940002;98;729,940002;89,419998;666,03302
15-05-2023;15-05-2023;DK1;0;0;0;0;71;98;729,940002;98;729,940002;89,419998;666,03302
15-05-2023;15-05-2023;DK1;0;0;0;0;-60;101;752,289978;101;752,289978;90,769997;676,092651
15-05-2023;15-05-2023;DK2;0;0;0;0;-361,600006;101;752,289978;101;752,289978;90,769997;676,092651
15-05-2023;15-05-2023;DK1;0;0;0;0;13;101;752,289978;101;752,289978;94,75;705,737366
15-05-2023;15-05-2023;DK2;0;0;0;0;-204,5;101;752,289978;101;752,289978;94,75;705,737366
15-05-2023;15-05-2023;DK1;8;0;0;0;-50;103;767,190002;103;767,190002;99,620003;742,014282
15-05-2023;15-05-2023;DK2;0;0;0;0;-103;103;767,190002;103;767,190002;99,620003;742,014282
15-05-2023;15-05-2023;DK2;3,75;0;0;0;-183,100006;116;864,01001;116;864,01001;105,580002;786,398071
15-05-2023;15-05-2023;DK1;0;0;0;0;-15;116;864,01001;116;864,01001;105,580002;786,398071
15-05-2023;15-05-2023;DK1;0;0;0;0;-103;124,809998;929,630005;124,809998;929,630005;124,809998;929,630005
15-05-2023;15-05-2023;DK2;0;0;0;0;-210,800003;124,809998;929,630005;124,809998;929,630005;124,809998;929,630005
15-05-2023;15-05-2023;DK1;0;0;0;0;-37;149,119995;1110,709961;149,119995;1110,709961;149,119995;1110,709961
15-05-2023;15-05-2023;DK2;0;0;0;0;-223;149,119995;1110,709961;149,119995;1110,709961;149,119995;1110,709961
15-05-2023;15-05-2023;DK2;0;0;0;0;-454,799988;168,789993;1257,219971;168,789993;1257,219971;74;551,183594
15-05-2023;15-05-2023;DK1;0;0;0;0;-26;168,789993;1257,219971;168,789993;1257,219971;74;551,183594
15-05-2023;15-05-2023;DK2;0;0;0;0;-634,5;70;521,390015;151,029999;1124,936157;70;521,390015
15-05-2023;15-05-2023;DK1;0;0;0;0;5;70;521,390015;151,029999;1124,936157;70;521,390015
15-05-2023;15-05-2023;DK1;0;0;0;0;-2;58;432,01001;126,150002;939,621765;58;432,01001
15-05-2023;15-05-2023;DK2;0;0;0;0;-253,899994;58;432,01001;126,150002;939,621765;58;432,01001
15-05-2023;15-05-2023;DK1;0;71,25;0;0;15;58;432,01001;108,029999;804,655884;58;432,01001
15-05-2023;15-05-2023;DK2;0;1,25;0;0;-91,900002;58;432,01001;105,440002;785,364441;58;432,01001
15-05-2023;15-05-2023;DK2;0;0;0;0;35,599998;106,260002;791,469971;106,260002;791,469971;106,260002;791,469971
15-05-2023;15-05-2023;DK1;0;0;0;0;92;108,870003;810,909973;108,870003;810,909973;108,870003;810,909973
15-05-2023;15-05-2023;DK2;0;0;0;0;-87,900002;102,839996;765,98999;102,839996;765,98999;102,839996;765,98999
15-05-2023;15-05-2023;DK1;0;0;0;0;-23;103,540001;771,210022;103,540001;771,210022;103,540001;771,210022
14-05-2023;15-05-2023;DK1;0;0;0;0;-20;107,610001;801,52002;107,610001;801,52002;107,610001;801,52002
14-05-2023;15-05-2023;DK2;0;0;0;0;-358,600006;107,610001;801,52002;107,610001;801,52002;107,610001;801,52002
14-05-2023;15-05-2023;DK2;0;0;0;0;-372,399994;119,040001;886,659973;119,040001;886,659973;119,040001;886,659973
14-05-2023;15-05-2023;DK1;0;0;0;0;51;119,040001;886,659973;119,040001;886,659973;119,040001;886,659973
14-05-2023;14-05-2023;DK1;0;0;0;0;107;107,919998;803,830017;107,919998;803,830017;107,919998;803,830017
14-05-2023;14-05-2023;DK2;0;0;0;0;-212,100006;107,919998;803,830017;107,919998;803,830017;107,919998;803,830017
14-05-2023;14-05-2023;DK1;0;0;0;0;-7;119,139999;887,400024;119,139999;887,400024;119,139999;887,400024
14-05-2023;14-05-2023;DK2;0;0;0;0;-275,899994;119,139999;887,400024;119,139999;887,400024;119,139999;887,400024
14-05-2023;14-05-2023;DK1;0;0;0;0;-97;127,989998;953,320007;127,989998;953,320007;127,989998;953,320007
14-05-2023;14-05-2023;DK2;0;0;0;0;-462,5;127,989998;953,320007;127,989998;953,320007;127,989998;953,320007
14-05-2023;14-05-2023;DK1;0;0;0;0;36;127,129997;946,919983;127,129997;946,919983;127,129997;946,919983
14-05-2023;14-05-2023;DK2;0;0;0;0;-471,799988;127,129997;946,919983;127,129997;946,919983;127,129997;946,919983
14-05-2023;14-05-2023;DK2;0;0;0;0;-427,5;116;864,01001;116;864,01001;116;864,01001
14-05-2023;14-05-2023;DK1;0;0;0;0;-1;116;864,01001;116;864,01001;116;864,01001
14-05-2023;14-05-2023;DK2;0;0;0;0;-225,100006;105,629997;786,77002;105,629997;786,77002;105,629997;786,77002
14-05-2023;14-05-2023;DK1;0;0;0;0;-70;105,629997;786,77002;105,629997;786,77002;105,629997;786,77002
14-05-2023;14-05-2023;DK1;0;0;0;0;-38;90,5;674,080017;90,5;674,080017;90,5;674,080017
14-05-2023;14-05-2023;DK2;0;0;0;0;-203,600006;87,980003;655,309998;87,980003;655,309998;87,980003;655,309998
14-05-2023;14-05-2023;DK1;0;0;0;0;-19;34;253,25;34;253,25;32,290001;240,513016
14-05-2023;14-05-2023;DK2;0;0;0;0;-42,299999;34;253,25;34;253,25;31,540001;234,92662
14-05-2023;14-05-2023;DK2;0;0;0;0;-197,699997;14,9;110,980003;14,9;110,980003;1,78;13,258014
14-05-2023;14-05-2023;DK1;26,25;0;0;0;-130;14,9;110,980003;14,9;110,980003;1,78;13,258014
14-05-2023;14-05-2023;DK2;0;0;0;0;-120,099998;10,61;79,029999;10,61;79,029999;0,16;1,191781
14-05-2023;14-05-2023;DK1;6,5;0;0;0;72;10,61;79,029999;10,61;79,029999;0,16;1,191781
14-05-2023;14-05-2023;DK1;21;0;0;0;58;56;417,109985;56;417,109985;1,85;13,779527
14-05-2023;14-05-2023;DK2;5;0;0;0;-87,400002;56;417,109985;56;417,109985;1,85;13,779527
14-05-2023;14-05-2023;DK2;222;0;0;0;-62,400002;255,110001;1900,160034;255,110001;1900,160034;9,73;72,472885
14-05-2023;14-05-2023;DK1;242;0;0;0;-35;255,110001;1900,160034;255,110001;1900,160034;9,73;72,472885
14-05-2023;14-05-2023;DK2;12;0;0;0;16,700001;88;655,460022;88;655,460022;13,89;103,458405
14-05-2023;14-05-2023;DK1;84;0;0;0;-99;88;655,460022;88;655,460022;13,89;103,458405
14-05-2023;14-05-2023;DK2;14;0;0;0;-65,800003;85;633,109985;85;633,109985;25,09;186,879166
14-05-2023;14-05-2023;DK1;39,5;0;0;0;-11;85;633,109985;85;633,109985;25,09;186,879166
14-05-2023;14-05-2023;DK2;4,75;0;0;0;-33,400002;76,5;569,799988;76,5;569,799988;54,900002;408,915314
14-05-2023;14-05-2023;DK1;1,25;0;0;0;-124;76,5;569,799988;76,5;569,799988;54,900002;408,915314
14-05-2023;14-05-2023;DK1;0;6;0;0;-7;56;417,109985;75,690002;563,76886;56;417,109985
14-05-2023;14-05-2023;DK2;0;3,75;0;0;-19,799999;56;417,109985;75,690002;563,76886;56;417,109985
14-05-2023;14-05-2023;DK2;12,75;0;0;0;81,800003;120,839996;900,059998;120,839996;900,059998;73,870003;550,21051
14-05-2023;14-05-2023;DK1;0;0;0;0;-6;120,839996;900,059998;120,839996;900,059998;73,870003;550,21051
14-05-2023;14-05-2023;DK2;0;15;0;0;75,699997;56,5;420,829987;81,330002;605,771729;56,5;420,829987
14-05-2023;14-05-2023;DK1;0;0;0;0;8;56,5;420,829987;81,330002;605,771729;56,5;420,829987
14-05-2023;14-05-2023;DK2;0;2,5;0;0;-114;65,5;487,869995;95,080002;708,193604;65,5;487,869995
14-05-2023;14-05-2023;DK1;0;0;0;0;-24;65,5;487,869995;95,080002;708,193604;65,5;487,869995
14-05-2023;14-05-2023;DK1;0;0;0;0;-31;86,419998;643,690002;86,419998;643,690002;86,419998;643,690002
14-05-2023;14-05-2023;DK2;0;0;0;0;-15,1;86,419998;643,690002;86,419998;643,690002;86,419998;643,690002
14-05-2023;14-05-2023;DK2;0;0;0;0;-105,400002;85,370003;635,869995;85,370003;635,869995;85,370003;635,869995
14-05-2023;14-05-2023;DK1;0;0;0;0;56;85,370003;635,869995;85,370003;635,869995;85,370003;635,869995
14-05-2023;14-05-2023;DK2;0;0;0;0;-223,100006;94,300003;702,380005;94,300003;702,380005;94,300003;702,380005
14-05-2023;14-05-2023;DK1;0;0;0;0;-107;94,300003;702,380005;94,300003;702,380005;94,300003;702,380005
13-05-2023;14-05-2023;DK2;0;0;0;0;-257,799988;98,18;731,280029;98,18;731,280029;98,18;731,280029
13-05-2023;14-05-2023;DK1;0;0;0;0;-23;98,18;731,280029;98,18;731,280029;98,18;731,280029
13-05-2023;14-05-2023;DK2;0;0;0;0;-20,299999;102,370003;762,48999;102,370003;762,48999;102,370003;762,48999
13-05-2023;14-05-2023;DK1;0;0;0;0;-2;102,370003;762,48999;102,370003;762,48999;102,370003;762,48999
13-05-2023;13-05-2023;DK2;0;0;0;0;-76,400002;102,449997;763,090027;102,449997;763,090027;102,449997;763,090027
13-05-2023;13-05-2023;DK1;0;0;0;0;-16;104,970001;781,859985;104,970001;781,859985;104,970001;781,859985
13-05-2023;13-05-2023;DK2;0;0;0;0;-177,800003;109,559998;816,049988;109,559998;816,049988;109,559998;816,049988
13-05-2023;13-05-2023;DK1;0;0;0;0;-59;109,959999;819,030029;109,959999;819,030029;109,959999;819,030029
13-05-2023;13-05-2023;DK2;0;0;0;0;-65,900002;113,480003;845,23999;113,480003;845,23999;113,480003;845,23999
13-05-2023;13-05-2023;DK1;0;0;0;0;-34;113,480003;845,23999;113,480003;845,23999;113,480003;845,23999
13-05-2023;13-05-2023;DK2;0;0;0;0;-143,699997;116,459999;867,440002;116,459999;867,440002;116,459999;867,440002
13-05-2023;13-05-2023;DK1;0;0;0;0;10;118,599998;883,380005;118,599998;883,380005;118,599998;883,380005
13-05-2023;13-05-2023;DK2;0;0;0;0;15,4;108,449997;807,780029;108,449997;807,780029;108,449997;807,780029
13-05-2023;13-05-2023;DK1;0;0;0;0;-60;108,620003;809,049988;108,620003;809,049988;108,620003;809,049988
13-05-2023;13-05-2023;DK2;0;0;0;0;-221,5;91;677,799988;91;677,799988;84,68;630,726379
13-05-2023;13-05-2023;DK1;0;0;0;0;-102;91;677,799988;91;677,799988;84,510002;629,460205
13-05-2023;13-05-2023;DK2;0;0;0;0;-48,400002;75,410004;561,679993;75,410004;561,679993;75,410004;561,679993
13-05-2023;13-05-2023;DK1;0;0;0;0;-24;75,410004;561,679993;75,410004;561,679993;75,410004;561,679993
13-05-2023;13-05-2023;DK1;0;0;0;0;-138;31,5;234,619995;31,5;234,619995;27,719999;206,465591
13-05-2023;13-05-2023;DK2;0;0;0;0;23,4;31,5;234,619995;31,5;234,619995;27,059999;201,549744
13-05-2023;13-05-2023;DK2;0;0;0;0;101,800003;35;260,690002;35;260,690002;6,17;45,955925
13-05-2023;13-05-2023;DK1;11;0;0;0;-112;35;260,690002;35;260,690002;6,17;45,955925
13-05-2023;13-05-2023;DK2;0;0;0;42,5;98,400002;35;260,690002;35;260,690002;5,06;37,688328
13-05-2023;13-05-2023;DK1;0;0;0;92,5;26;35;260,690002;35;260,690002;5,06;37,688328
13-05-2023;13-05-2023;DK2;0;0;0;0;-82,5;5,65;42,080002;5,65;42,080002;5,65;42,080002
13-05-2023;13-05-2023;DK1;0;0;0;0;-45;5,55;41,34;5,55;41,34;5,55;41,34
13-05-2023;13-05-2023;DK2;0;0;0;219;-15,4;15,43;114,93;15,43;114,93;15,43;114,93
13-05-2023;13-05-2023;DK1;0;0;0;393;-91;15,53;115,669998;15,53;115,669998;15,53;115,669998
13-05-2023;13-05-2023;DK2;0;0;0;157;-145,300003;30,120001;224,350006;30,120001;224,350006;30,120001;224,350006
13-05-2023;13-05-2023;DK1;0;0;0;253;-163;30,120001;224,350006;30,120001;224,350006;30,120001;224,350006
13-05-2023;13-05-2023;DK2;0;0;0;142;-201,300003;71,349998;531,440002;71,349998;531,440002;71,349998;531,440002
13-05-2023;13-05-2023;DK1;0;0;0;262;56;71,349998;531,440002;71,349998;531,440002;71,349998;531,440002
13-05-2023;13-05-2023;DK2;0;0;0;39,5;-188,899994;89,080002;663,5;89,080002;663,5;89,080002;663,5
13-05-2023;13-05-2023;DK1;0;0;0;83,25;43;89,080002;663,5;89,080002;663,5;89,080002;663,5
13-05-2023;13-05-2023;DK2;0;0;0;0;-213,899994;72;536,280029;94,470001;703,644104;72;536,280029
13-05-2023;13-05-2023;DK1;0;0;0;0;45;72;536,280029;94,470001;703,644104;72;536,280029
13-05-2023;13-05-2023;DK2;0;0;0;0;-235,199997;70;521,390015;94,720001;705,515198;70;521,390015
13-05-2023;13-05-2023;DK1;0;0;0;0;-3;70;521,390015;94,720001;705,515198;70;521,390015
13-05-2023;13-05-2023;DK2;0;0;0;0;-266;68,5;510,220001;96,360001;717,734314;68,5;510,220001
13-05-2023;13-05-2023;DK1;0;11;0;0;12;68,5;510,220001;96,959999;722,203369;68,5;510,220001
13-05-2023;13-05-2023;DK2;0;0;0;0;-60,799999;56;417,109985;97,230003;724,207214;56;417,109985
