,date,month,hour,2018_values,2019_values,2020_values,2021_values,2022_values,2023_values
6931,16,10,19,1465.56,1481.9,1433.12,1446.43,1233.37,1527.25
6932,16,10,20,1334.79,1353.1,1339.18,1447.17,1174.14,1415.74
6933,16,10,21,1215.09,1236.23,1236.5,1305.02,1115.66,1316.94
6934,16,10,22,1134.99,1148.66,1165.3,1223.17,1087.6,1283.43
6935,16,10,23,1076.77,1093.05,1111.86,1192.21,1045.91,1248.88
6936,17,10,00,1058.56,1074.18,1082.9,1151.08,1035.11,1240.81
6937,17,10,01,1058.61,1071.22,1078.44,1137.08,1046.22,1223.92
6938,17,10,02,1076.11,1095.69,1085.95,1132.17,1064.71,1212.18
6939,17,10,03,1162.05,1177.63,1117.02,1147.43,1117.76,1268.58
6940,17,10,04,1353.56,1373.36,1185.56,1207.16,1274.98,1443.89
6941,17,10,05,1568.57,1586.63,1290.28,1312.33,1430.18,1634.45
6942,17,10,06,1675.65,1684.75,1412.49,1418.71,1502.06,1720.81
6943,17,10,07,1726.56,1752.42,1497.37,1489.73,1559.43,1750.91
6944,17,10,08,1747.02,1781.96,1540.57,1546.83,1612.17,1761.73
6945,17,10,09,1718.75,1766.05,1524.54,1576.3,1598.33,1744.84
6946,17,10,10,1711.65,1757.82,1504.38,1550.2,1631.72,1736.05
6947,17,10,11,1699.36,1749.81,1481.41,1529.56,1586.88,1715.8
6948,17,10,12,1659.69,1722.71,1463.27,1515.77,1510.31,1699.88
6949,17,10,13,1611.57,1701.38,1474.6,1499.21,1481.05,1680.41
6950,17,10,14,1614.8,1695.28,1506.54,1544.0,1441.48,1681.76
6951,17,10,15,1712.41,1778.09,1628.35,1686.11,1595.25,1733.85
6952,17,10,16,1761.3,1819.75,1714.13,1782.43,1596.71,1773.86
6953,17,10,17,1687.63,1728.94,1599.05,1709.16,1468.84,1686.16
6954,17,10,18,1565.79,1602.31,1490.14,1591.24,1343.28,1578.7
6955,17,10,19,1457.35,1486.2,1384.82,1479.58,1254.25,1481.97
6956,17,10,20,1321.18,1369.23,1294.75,1374.75,1169.72,1382.14
6957,17,10,21,1201.47,1259.46,1202.23,1299.65,1105.34,1280.35
6958,17,10,22,1120.89,1168.77,1105.57,1187.87,1054.11,1307.58
6959,17,10,23,1068.61,1106.9,1057.16,1160.7,1032.15,1299.66
6960,18,10,00,1050.76,1078.48,1032.94,1149.83,1003.2,1252.26
6961,18,10,01,1054.48,1072.82,1031.92,1148.3,990.9,1202.58
6962,18,10,02,1076.28,1089.94,1050.9,1166.98,963.93,1174.37
6963,18,10,03,1154.41,1172.51,1083.25,1220.15,1040.35,1237.8
6964,18,10,04,1333.72,1360.3,1136.97,1421.06,1190.29,1397.44
6965,18,10,05,1541.98,1558.49,1233.92,1607.81,1366.43,1577.33
6966,18,10,06,1628.49,1660.95,1364.04,1719.21,1435.78,1680.92
6967,18,10,07,1710.31,1729.31,1470.76,1779.69,1509.03,1728.34
6968,18,10,08,1727.29,1754.45,1538.83,1818.06,1526.64,1743.85
6969,18,10,09,1711.31,1740.31,1493.26,1816.16,1485.55,1722.79
6970,18,10,10,1881.21,1707.54,1474.84,1802.96,1473.43,1720.92
6971,18,10,11,1849.27,1676.89,1477.73,1804.56,1497.81,1710.05
6972,18,10,12,1630.43,1623.07,1457.68,1780.98,1483.7,1669.38
6973,18,10,13,1584.78,1585.09,1445.83,1764.0,1443.98,1638.17
6974,18,10,14,1596.79,1583.16,1474.66,1786.53,1430.56,1642.93
6975,18,10,15,1719.04,1693.37,1651.48,1906.15,1523.38,1735.08
6976,18,10,16,1805.05,1743.29,1757.63,1933.42,1592.38,1788.65
6977,18,10,17,1734.34,1620.86,1686.76,1790.39,1484.57,1693.32
6978,18,10,18,1611.34,1494.03,1545.0,1664.64,1380.81,1573.5
6979,18,10,19,1480.89,1392.03,1431.01,1537.78,1296.5,1495.35
6980,18,10,20,1357.1,1292.03,1309.45,1432.98,1225.98,1395.31
6981,18,10,21,1244.94,1199.49,1203.32,1316.82,1130.11,1314.77
6982,18,10,22,1150.15,1108.62,1142.68,1244.69,1106.81,1315.72
6983,18,10,23,1098.78,1053.15,1095.6,1185.42,1068.63,1276.87
6984,19,10,00,1080.98,1018.75,1074.72,1154.84,1035.16,1253.38
6985,19,10,01,1089.33,1009.01,1084.31,1129.92,1007.7,1220.75
6986,19,10,02,1107.05,1013.96,1109.35,1159.82,1019.65,1207.1
6987,19,10,03,1194.46,1052.19,1202.99,1256.2,1084.2,1263.06
6988,19,10,04,1398.16,1097.9,1436.53,1433.35,1268.66,1419.27
6989,19,10,05,1622.99,1229.14,1658.67,1633.29,1462.68,1612.98
6990,19,10,06,1732.64,1354.89,1706.8,1746.41,1543.48,1719.07
6991,19,10,07,1781.32,1424.85,1783.1,1814.87,1553.38,1779.13
6992,19,10,08,1773.91,1488.66,1780.33,1849.06,1570.76,1820.08
6993,19,10,09,1750.35,1499.1,1726.15,1852.42,1556.16,1838.9
6994,19,10,10,1713.69,1482.18,1705.33,1831.28,1546.73,1859.51
6995,19,10,11,1679.3,1470.52,1668.33,1815.89,1547.3,1844.18
6996,19,10,12,1629.35,1455.59,1655.82,1792.09,1528.52,1836.08
6997,19,10,13,1600.73,1440.38,1636.64,1760.83,1491.43,1803.13
6998,19,10,14,1627.43,1477.59,1666.49,1783.3,1506.0,1816.16
6999,19,10,15,1718.71,1582.37,1804.17,1893.05,1612.97,1898.33
7000,19,10,16,1769.91,1677.56,1886.28,1928.73,1674.67,1917.43
7001,19,10,17,1698.25,1593.21,1779.55,1807.62,1600.15,1801.37
7002,19,10,18,1567.23,1492.67,1639.82,1691.52,1486.7,1677.68
7003,19,10,19,1453.94,1398.63,1492.49,1576.8,1410.65,1585.82
7004,19,10,20,1357.01,1304.84,1363.04,1500.86,1332.73,1498.39
7005,19,10,21,1254.67,1215.07,1229.36,1400.86,1265.28,1403.66
7006,19,10,22,1165.76,1130.63,1155.66,1322.85,1211.03,1414.75
7007,19,10,23,1096.72,1079.22,1099.34,1286.59,1168.84,1378.12
7008,20,10,00,1072.43,1048.98,1071.03,1239.11,1166.43,1327.03
7009,20,10,01,1060.5,1067.7,1077.22,1219.84,1142.79,1292.47
7010,20,10,02,1048.14,1049.9,1095.21,1228.06,1147.07,1280.61
7011,20,10,03,1063.03,1103.47,1184.84,1304.92,1196.99,1333.6
7012,20,10,04,1127.68,1121.94,1411.17,1487.65,1357.86,1481.64
7013,20,10,05,1236.22,1202.09,1657.17,1663.63,1531.34,1678.89
7014,20,10,06,1329.83,1308.07,1721.9,1802.27,1617.95,1809.67
7015,20,10,07,1442.71,1419.47,1761.43,1825.16,1634.27,1872.0
7016,20,10,08,1519.69,1487.08,1774.03,1909.68,1624.5,1922.11
7017,20,10,09,1526.44,1505.26,1768.6,1887.9,1577.62,1927.31
7018,20,10,10,1486.88,1496.7,1745.37,1900.69,1564.29,1918.33
7019,20,10,11,1458.26,1487.71,1742.5,1885.44,1545.81,1879.28
7020,20,10,12,1441.34,1485.55,1705.34,1875.42,1506.12,1846.59
7021,20,10,13,1434.74,1487.78,1644.14,1826.34,1473.41,1819.77
7022,20,10,14,1471.77,1541.43,1671.01,1853.88,1487.52,1812.84
7023,20,10,15,1596.1,1688.61,1821.25,1961.56,1563.47,1885.39
7024,20,10,16,1684.77,1769.44,1867.39,1966.95,1592.05,1900.79
7025,20,10,17,1615.83,1666.2,1757.36,1819.64,1501.2,1775.86
7026,20,10,18,1514.07,1548.45,1617.74,1703.53,1397.64,1652.03
7027,20,10,19,1428.08,1428.52,1494.33,1580.19,1305.69,1560.08
7028,20,10,20,1340.96,1303.97,1354.83,1474.55,1232.65,1485.45
7029,20,10,21,1255.93,1199.04,1231.02,1360.24,1170.24,1424.33
7030,20,10,22,1171.73,1148.05,1155.71,1313.32,1117.49,1464.56
7031,20,10,23,1103.17,1104.03,1103.52,1265.85,1086.21,1420.77
7032,21,10,00,1078.38,1078.97,1062.41,1228.52,1078.13,1352.74
7033,21,10,01,1072.38,1079.85,1067.76,1209.7,1061.84,1294.97
7034,21,10,02,1066.85,1102.87,1083.77,1222.24,1050.74,1257.18
7035,21,10,03,1074.55,1189.21,1175.53,1280.13,1123.98,1248.86
7036,21,10,04,1125.29,1435.72,1405.44,1443.15,1262.65,1282.83
7037,21,10,05,1225.38,1673.32,1653.01,1666.02,1455.96,1367.46
7038,21,10,06,1343.23,1756.32,1738.96,1822.45,1563.64,1478.49
7039,21,10,07,1449.58,1795.92,1777.72,1888.72,1612.7,1569.57
7040,21,10,08,1503.02,1817.6,1795.19,1909.36,1652.99,1635.66
7041,21,10,09,1513.99,1790.64,1778.66,1906.26,1648.77,1651.87
7042,21,10,10,1507.1,1773.22,1787.17,1895.61,1627.59,1677.79
7043,21,10,11,1488.37,1772.69,1773.11,1878.6,1612.11,1677.69
7044,21,10,12,1479.96,1770.93,1727.95,1813.49,1570.53,1655.05
7045,21,10,13,1448.56,1753.68,1694.62,1796.56,1547.21,1610.49
7046,21,10,14,1508.57,1781.03,1737.07,1807.35,1557.24,1630.11
7047,21,10,15,1669.43,1894.7,1882.27,1893.23,1639.51,1723.71
7048,21,10,16,1733.0,1918.12,1887.86,1973.75,1657.57,1766.74
7049,21,10,17,1630.92,1811.19,1749.09,1891.64,1538.44,1668.11
7050,21,10,18,1540.83,1658.14,1667.22,1783.26,1422.19,1563.71
7051,21,10,19,1411.14,1524.21,1570.64,1699.89,1347.63,1499.3
7052,21,10,20,1289.53,1373.12,1380.56,1576.01,1255.38,1421.79
7053,21,10,21,1170.24,1254.06,1241.81,1437.12,1197.96,1344.09
7054,21,10,22,1083.67,1163.0,1137.82,1374.31,1151.97,1312.67
7055,21,10,23,1040.96,1118.01,1088.54,1330.41,1111.3,1289.84
7056,22,10,00,1020.63,1101.19,1060.73,1292.65,1081.91,1282.11
7057,22,10,01,1027.11,1089.6,1070.98,1290.74,1068.17,1249.42
7058,22,10,02,1055.47,1103.13,1125.17,1294.55,1039.27,1200.14
7059,22,10,03,1163.42,1173.95,1169.44,1353.56,1037.09,1169.35
7060,22,10,04,1413.19,1417.37,1356.19,1529.68,1080.83,1190.28
7061,22,10,05,1613.71,1688.94,1625.71,1680.03,1164.56,1273.35
7062,22,10,06,1661.81,1747.35,1679.38,1853.42,1269.53,1370.5
7063,22,10,07,1731.21,1772.66,1723.88,1928.43,1359.83,1477.19
7064,22,10,08,1714.53,1755.32,1733.48,1953.41,1424.45,1547.72
7065,22,10,09,1711.55,1732.45,1720.45,1944.9,1450.25,1559.99
7066,22,10,10,1696.55,1713.92,1726.22,1898.74,1461.3,1554.67
7067,22,10,11,1671.66,1727.21,1682.08,1869.7,1455.0,1543.25
7068,22,10,12,1673.58,1731.82,1646.57,1791.94,1431.01,1510.92
7069,22,10,13,1622.96,1738.53,1620.33,1794.68,1415.0,1484.97
7070,22,10,14,1655.38,1781.19,1623.35,1794.01,1438.3,1549.89
7071,22,10,15,1797.27,1909.39,1751.73,1874.9,1514.94,1681.08
7072,22,10,16,1888.94,1950.86,1816.59,1959.56,1567.6,1671.81
7073,22,10,17,1778.02,1836.54,1694.9,1864.18,1463.15,1609.28
7074,22,10,18,1651.9,1703.37,1565.14,1750.9,1346.81,1510.39
7075,22,10,19,1550.84,1572.46,1436.8,1658.49,1261.68,1426.83
7076,22,10,20,1389.41,1417.49,1308.23,1575.91,1192.99,1350.27
7077,22,10,21,1259.99,1285.09,1188.35,1484.56,1114.76,1272.84
7078,22,10,22,1162.87,1182.03,1103.17,1423.5,1078.32,1263.83
7079,22,10,23,1109.11,1144.69,1047.0,1354.04,1064.89,1260.12
7080,23,10,00,1082.64,1135.19,1017.08,1335.2,1025.11,1218.24
7081,23,10,01,1096.96,1135.56,1017.85,1325.32,989.94,1173.18
7082,23,10,02,1130.81,1143.28,1049.14,1285.54,978.13,1154.71
7083,23,10,03,1221.79,1227.36,1112.97,1275.92,988.78,1244.96
7084,23,10,04,1482.45,1495.33,1336.86,1349.02,1031.68,1447.04
7085,23,10,05,1727.3,1745.62,1571.37,1444.37,1117.38,1651.93
7086,23,10,06,1785.97,1804.8,1663.18,1572.37,1220.6,1719.74
7087,23,10,07,1811.58,1799.9,1707.03,1635.71,1311.88,1729.24
7088,23,10,08,1824.45,1830.55,1718.92,1652.7,1383.68,1772.42
7089,23,10,09,1815.73,1822.09,1702.73,1711.28,1406.62,1773.59
7090,23,10,10,1803.17,1821.51,1700.17,1681.5,1420.97,1768.83
7091,23,10,11,1793.75,1814.0,1656.55,1640.35,1437.15,1754.29
7092,23,10,12,1757.19,1766.84,1609.99,1599.3,1426.04,1721.5
7093,23,10,13,1687.23,1747.53,1594.64,1537.18,1414.06,1697.97
7094,23,10,14,1689.51,1758.63,1625.39,1563.11,1435.54,1718.45
7095,23,10,15,1833.58,1886.55,1744.67,1695.6,1561.44,1846.82
7096,23,10,16,1897.14,1960.72,1790.25,1807.43,1624.79,1882.81
7097,23,10,17,1790.68,1848.43,1692.8,1711.38,1502.44,1763.63
7098,23,10,18,1647.01,1700.19,1559.89,1612.61,1387.59,1635.97
7099,23,10,19,1512.21,1565.56,1451.79,1519.47,1303.92,1538.61
7100,23,10,20,1357.48,1419.84,1353.91,1440.93,1197.41,1401.79
7101,23,10,21,1205.24,1296.31,1243.32,1351.65,1117.93,1310.54
7102,23,10,22,1148.06,1191.49,1144.39,1294.92,1070.38,1272.89
7103,23,10,23,1101.3,1122.76,1081.4,1242.19,1036.99,1243.83
7104,24,10,00,1110.52,1088.93,1055.13,1201.73,1049.54,1230.76
7105,24,10,01,1125.56,1105.89,1029.61,1186.19,1058.31,1220.26
7106,24,10,02,1139.54,1125.25,1017.82,1181.44,1042.98,1212.59
7107,24,10,03,1228.55,1236.96,1042.27,1201.41,1115.62,1285.6
7108,24,10,04,1439.19,1513.09,1102.61,1257.73,1328.58,1473.95
7109,24,10,05,1691.16,1735.81,1224.93,1349.27,1529.17,1683.93
7110,24,10,06,1752.25,1799.43,1335.33,1459.75,1599.65,1765.98
7111,24,10,07,1770.52,1813.49,1437.98,1547.96,1616.03,1844.63
7112,24,10,08,1766.84,1840.87,1493.68,1624.31,1619.47,1901.12
7113,24,10,09,1761.15,1809.57,1494.34,1653.03,1610.7,1931.03
7114,24,10,10,1744.12,1819.93,1486.16,1652.05,1596.48,1948.75
7115,24,10,11,1725.91,1833.15,1481.11,1637.11,1581.53,1846.31
7116,24,10,12,1700.16,1813.57,1490.95,1604.95,1519.76,1771.64
7117,24,10,13,1684.35,1833.5,1432.55,1577.93,1514.34,1742.94
7118,24,10,14,1667.12,1840.53,1483.53,1561.87,1541.17,1762.93
7119,24,10,15,1803.07,1944.67,1624.62,1709.66,1657.42,1883.29
7120,24,10,16,1917.29,1931.17,1728.09,1849.02,1636.71,1888.42
7121,24,10,17,1797.28,1810.88,1613.34,1771.99,1530.51,1757.36
7122,24,10,18,1684.39,1706.19,1483.01,1687.61,1414.29,1652.64
7123,24,10,19,1588.29,1585.98,1384.54,1602.57,1324.79,1590.32
7124,24,10,20,1442.67,1440.84,1304.72,1463.77,1221.41,1488.3
7125,24,10,21,1307.3,1293.3,1216.63,1380.17,1131.78,1394.76
7126,24,10,22,1213.2,1202.73,1142.44,1284.8,1128.34,1394.18
7127,24,10,23,1117.12,1153.62,0.0,1267.53,1031.87,1316.57
7128,25,10,00,1084.33,1139.57,1058.76,1246.84,988.84,1243.48
7129,25,10,01,1081.13,1178.85,1020.18,1252.17,970.1,1209.19
7130,25,10,02,1099.81,1235.89,1023.26,1231.21,974.2,1201.68
7131,25,10,03,1213.51,1259.05,1037.61,1345.21,1013.83,1280.62
7132,25,10,04,1451.2,1506.39,1050.94,1542.07,1248.49,1500.97
7133,25,10,05,1695.05,1734.1,1118.26,1728.9,1451.17,1729.6
7134,25,10,06,1751.64,1790.43,1235.72,1817.41,1516.89,1803.62
7135,25,10,07,1779.01,1794.4,1360.64,1832.81,1537.23,1839.25
7136,25,10,08,1782.54,1817.97,1448.78,1828.3,1535.38,1855.29
7137,25,10,09,1758.82,1811.18,1494.23,1791.23,1567.79,1838.02
7138,25,10,10,1737.58,1783.34,1500.29,1802.02,1559.61,1867.05
7139,25,10,11,1722.14,1791.72,1491.4,1797.37,1541.12,1852.33
7140,25,10,12,1703.54,1786.53,1492.55,1767.76,1505.22,1824.85
7141,25,10,13,1680.55,1747.16,1508.89,1729.47,1489.82,1795.51
7142,25,10,14,1709.72,1752.11,1551.96,1761.41,1521.22,1822.68
7143,25,10,15,1837.17,1827.88,1676.31,1916.13,1613.78,1928.87
7144,25,10,16,1840.35,1889.34,1817.05,1988.99,1632.07,1935.6
7145,25,10,17,1703.42,1769.08,1749.41,1846.19,1505.81,1803.07
7146,25,10,18,1624.28,1623.73,1623.5,1708.59,1412.81,1668.27
7147,25,10,19,1513.08,1509.55,1502.73,1637.26,1336.2,1553.98
7148,25,10,20,1379.63,1401.95,1387.47,1512.28,1244.81,1435.14
7149,25,10,21,1244.81,1327.2,1243.47,1390.3,1172.21,1348.7
7150,25,10,22,1162.93,1256.95,1136.84,1328.1,1108.48,1399.95
7151,25,10,23,1093.16,1184.48,1086.57,1230.64,1077.37,1385.8
7152,26,10,00,1075.46,1167.96,1053.16,1206.02,1056.52,1338.26
7153,26,10,01,1082.32,1142.72,1043.61,1196.23,1043.72,1276.04
7154,26,10,02,1109.59,1140.44,1051.52,1222.33,1049.55,1237.28
7155,26,10,03,1219.79,1140.96,1045.14,1307.51,1139.16,1312.26
7156,26,10,04,1484.14,1203.02,1167.7,1493.12,1336.63,1529.71
7157,26,10,05,1724.57,1322.9,1414.52,1738.7,1543.81,1769.81
7158,26,10,06,1777.24,1418.9,1597.69,1829.13,1601.47,1845.3
7159,26,10,07,1803.92,1484.15,1697.22,1881.65,1607.15,1891.36
7160,26,10,08,1817.06,1540.6,1719.25,1881.1,1619.94,1908.39
7161,26,10,09,1817.82,1546.08,1756.58,1855.64,1635.56,1903.85
7162,26,10,10,1789.14,1539.47,1763.33,1798.87,1652.01,1901.51
7163,26,10,11,1753.4,1534.51,1763.22,1808.32,1644.55,1899.16
7164,26,10,12,1724.13,1515.85,1754.13,1769.81,1600.27,1887.28
7165,26,10,13,1697.12,1527.33,1735.89,1728.88,1545.33,1841.52
7166,26,10,14,1722.65,1565.53,1735.42,1755.22,1568.41,1848.75
7167,26,10,15,1828.12,1687.08,1797.96,1920.34,1678.58,1962.38
7168,26,10,16,1883.22,1726.84,1974.27,1975.76,1693.51,2011.04
7169,26,10,17,1730.47,1618.73,1911.21,1849.84,1553.35,1883.83
7170,26,10,18,1592.14,1505.95,1757.58,1710.58,1446.4,1774.78
7171,26,10,19,1487.81,1426.1,1610.01,1640.84,1342.35,1618.39
7172,26,10,20,1364.89,1338.71,1473.82,1519.66,1246.07,1503.79
7173,26,10,21,1287.63,1255.0,1335.78,1410.46,1178.7,1432.19
7174,26,10,22,1198.76,1156.45,1206.62,1302.84,1111.14,1356.1
7175,26,10,23,1143.39,0.0,1137.56,1256.88,1035.99,1328.38
7176,27,10,00,1125.5,0.0,1091.44,1237.05,982.2,1287.34
7177,27,10,01,1116.58,1067.84,1081.7,1228.65,988.03,1291.03
7178,27,10,02,1127.84,1055.41,1068.62,1247.31,1012.48,1284.57
7179,27,10,03,1169.87,1088.65,1098.85,1328.8,1093.66,1337.61
7180,27,10,04,1217.01,1113.74,1200.5,1546.1,1285.09,1516.14
7181,27,10,05,1329.88,1200.71,1437.76,1788.91,1501.94,1755.25
7182,27,10,06,1431.34,1321.25,1643.29,1866.57,1563.8,1879.68
7183,27,10,07,1517.14,1441.47,1746.99,1886.98,1592.37,1934.9
7184,27,10,08,1595.59,1524.42,1759.83,1924.21,1612.99,1932.89
7185,27,10,09,1619.57,1597.42,1768.89,1887.46,1635.38,1935.63
7186,27,10,10,1611.93,1603.81,1755.74,1892.91,1636.11,1908.69
7187,27,10,11,1593.15,1586.5,1781.66,1874.31,1627.97,1820.51
7188,27,10,12,1585.11,1583.86,1757.92,1858.61,1592.7,1804.03
7189,27,10,13,1579.67,1523.36,1713.49,1822.27,1572.56,1784.57
7190,27,10,14,1624.13,1564.64,1703.17,1849.17,1582.48,1815.66
7191,27,10,15,1766.25,1618.09,1766.73,1956.64,1688.56,1912.01
7192,27,10,16,1836.21,1850.45,1983.56,1947.69,1686.82,1932.31
7193,27,10,17,1709.68,1855.4,1916.01,1826.02,1539.83,1789.13
7194,27,10,18,1582.14,1728.22,1756.47,1741.04,1454.24,1667.54
7195,27,10,19,1523.47,1571.8,1624.34,1599.01,1353.25,1586.43
7196,27,10,20,1438.19,1471.25,1509.46,1469.72,1270.86,1483.93
7197,27,10,21,1358.45,1320.44,1393.4,1362.04,1165.01,1409.49
7198,27,10,22,1254.18,1244.89,1209.16,1295.52,1111.73,1384.37
7199,27,10,23,1170.5,1171.72,1163.17,1225.87,1071.54,1364.55
7200,28,10,00,1156.5,1132.16,1082.18,1194.05,1023.79,1340.06
7201,28,10,01,1156.55,1110.95,1071.59,1172.51,1001.37,1336.45
7202,28,10,02,1159.65,1130.65,1063.01,1195.47,1000.75,1292.84
7203,28,10,03,1167.76,1171.59,1095.87,1294.75,1084.28,1264.89
7204,28,10,04,1202.27,1273.24,1198.56,1523.54,1293.49,1289.26
7205,28,10,05,1277.95,1516.3,1438.86,1767.1,1511.0,1388.63
7206,28,10,06,1397.5,1710.54,1658.7,1843.88,1588.61,1499.17
7207,28,10,07,1535.81,1779.59,1735.36,1856.81,1587.61,1601.78
7208,28,10,08,1595.34,1782.55,1741.06,1869.2,1618.61,1669.71
7209,28,10,09,1631.84,1788.49,1730.86,1854.81,1605.09,1707.12
7210,28,10,10,1652.86,1779.95,1722.57,1808.2,1581.86,1695.64
7211,28,10,11,1640.64,1760.03,1706.22,1771.73,1563.32,1678.59
7212,28,10,12,1647.82,1763.76,1700.77,1726.73,1516.07,1653.87
7213,28,10,13,1618.79,1766.42,1687.25,1704.63,1498.49,1633.63
7214,28,10,14,1623.22,1777.69,1660.69,1723.39,1502.14,1663.03
7215,28,10,15,1716.07,1852.13,1743.01,1861.4,1593.41,1764.06
7216,28,10,16,1930.0,2052.04,1969.14,1936.46,1597.76,1795.88
7217,28,10,17,1888.23,1996.66,1889.15,1823.7,1463.58,1675.41
7218,28,10,18,1765.04,1857.33,1779.63,1698.27,1380.51,1571.69
7219,28,10,19,1644.7,1725.9,1646.12,1591.03,1286.67,1514.5
7220,28,10,20,1516.37,1602.83,1523.42,1460.9,1168.26,1444.32
7221,28,10,21,1388.41,1440.79,1373.25,1382.44,1149.1,1368.64
7222,28,10,22,1249.67,1295.8,1258.74,1340.6,1133.62,1352.92
7223,28,10,23,1172.07,1226.55,1210.34,1279.67,1078.63,0.0
7224,29,10,00,1125.57,1186.78,1155.87,1225.72,1008.78,1284.82
7225,29,10,01,1120.96,1126.97,1120.74,1216.42,956.58,1254.8
7226,29,10,02,1124.3,1183.35,1104.73,1219.79,952.02,1243.76
7227,29,10,03,1171.08,1181.64,1153.09,1280.89,966.38,1198.5
7228,29,10,04,1290.42,1328.61,1273.99,1504.51,1010.88,1193.65
7229,29,10,05,1533.85,1607.0,1469.33,1706.38,1110.75,1244.32
7230,29,10,06,1757.37,1816.12,1663.78,1777.69,1215.23,1355.36
7231,29,10,07,1834.25,1900.52,1768.01,1811.98,1281.72,1507.6
7232,29,10,08,1867.67,1894.23,1784.03,1827.4,1333.11,1601.21
7233,29,10,09,1872.43,1840.77,1815.06,1777.79,1363.08,1682.19
7234,29,10,10,1872.49,1823.45,1817.68,1739.37,1366.04,1746.63
7235,29,10,11,1868.36,1785.54,1844.38,1728.45,1358.31,1755.09
7236,29,10,12,1862.09,1760.58,1820.4,1691.98,1354.72,1703.6
7237,29,10,13,1848.47,1745.59,1773.57,1657.93,1346.97,1659.89
7238,29,10,14,1843.46,1726.55,1766.25,1697.32,1383.52,1632.29
7239,29,10,15,1917.94,1813.28,1798.87,1837.85,1506.92,1683.61
7240,29,10,16,2108.33,2054.4,1997.85,1910.42,1556.09,1844.74
7241,29,10,17,2041.05,2018.69,1957.64,1779.81,1444.07,1792.91
7242,29,10,18,1900.04,1886.68,1798.65,1640.64,1357.56,1660.93
7243,29,10,19,1770.4,1744.73,1669.27,1585.36,1297.44,1571.12
7244,29,10,20,1639.17,1623.8,1533.99,1479.65,1239.91,1492.29
7245,29,10,21,1517.96,1484.11,1384.21,1397.78,1194.19,1391.72
7246,29,10,22,1359.75,1346.44,1263.63,1303.76,1152.99,1321.65
7247,29,10,23,1281.07,1264.34,1185.62,1249.54,0.0,1314.23
7248,30,10,00,1236.09,1208.46,1140.01,1221.27,1044.78,1301.49
7249,30,10,01,1208.47,1195.14,1142.91,1197.27,1009.86,1262.01
7250,30,10,02,1146.94,1203.28,1119.24,1191.88,979.89,1207.03
7251,30,10,03,1177.17,1237.86,1143.14,1200.09,965.62,1183.39
7252,30,10,04,1293.09,1385.55,1245.86,1260.07,986.47,1251.62
7253,30,10,05,1553.36,1686.07,1512.65,1393.49,1053.64,1457.98
7254,30,10,06,1776.65,1900.08,1670.22,1503.71,1139.02,1653.64
7255,30,10,07,1855.33,1972.74,1763.44,1591.17,1241.64,1752.36
7256,30,10,08,1892.6,1956.27,1804.38,1605.76,1295.51,1778.22
7257,30,10,09,1906.5,1889.62,1861.41,1622.16,1329.38,1775.7
7258,30,10,10,1910.29,1853.04,1849.66,1603.41,1326.78,1789.24
7259,30,10,11,1860.38,1826.11,1796.01,1590.53,1342.37,1769.76
7260,30,10,12,1829.85,1810.99,1747.57,1557.55,1358.44,1753.22
7261,30,10,13,1764.34,1791.46,1703.27,1568.52,1355.12,1721.72
7262,30,10,14,1717.34,1762.37,1685.12,1606.58,1374.75,1695.82
7263,30,10,15,1797.1,1849.54,1770.79,1768.17,1469.51,1742.56
7264,30,10,16,2033.43,2078.39,1902.62,1853.05,1630.43,1903.72
7265,30,10,17,2005.47,2019.27,1880.9,1736.11,1572.66,1836.7
7266,30,10,18,1840.76,1906.56,1727.22,1613.27,1454.32,1727.95
7267,30,10,19,1716.1,1764.79,1590.31,1559.64,1354.97,1616.32
7268,30,10,20,1525.71,1643.55,1481.48,1463.81,1258.51,1516.87
7269,30,10,21,1403.2,1493.61,1364.7,1367.22,1187.93,1406.69
7270,30,10,22,1262.55,1340.6,1250.51,1281.29,1147.05,1308.9
7271,30,10,23,1193.49,1203.9,1172.67,0.0,1104.62,1277.77
7272,31,10,00,1143.2,1159.55,1117.65,1181.97,1058.23,1265.78
7273,31,10,01,1123.44,1146.95,1079.54,1148.19,1037.44,1259.72
7274,31,10,02,1118.04,1153.22,1066.61,1147.07,1030.9,1260.9
7275,31,10,03,1158.58,1181.17,1082.52,1156.69,1038.6,1261.77
7276,31,10,04,1256.18,1291.77,1092.5,1196.05,1130.75,1329.27
7277,31,10,05,1486.85,1555.02,1145.65,1229.21,1352.83,1547.17
7278,31,10,06,1701.86,1745.9,1250.12,1337.66,1520.75,1734.99
7279,31,10,07,1786.58,1829.92,1377.62,1458.02,1602.31,1824.44
7280,31,10,08,1808.85,1847.3,1485.62,1544.36,1658.91,1859.16
7281,31,10,09,1820.53,1853.48,1553.29,1577.37,1674.51,1872.17
7282,31,10,10,1814.16,1840.92,1567.46,1601.61,1664.04,1860.43
7283,31,10,11,1783.14,1838.61,1563.96,1583.17,1660.79,1873.69
7284,31,10,12,1773.16,1828.13,1561.3,1572.06,1648.64,1897.08
7285,31,10,13,1759.08,1802.46,1552.77,1547.68,1622.47,1888.57
7286,31,10,14,1770.25,1767.97,1550.14,1561.38,1582.38,1887.17
7287,31,10,15,1862.93,1847.06,1624.77,1666.96,1639.49,1935.61
7288,31,10,16,2038.74,2023.54,1784.83,1859.9,1783.66,2028.63
