,date,month,hour,2018_values,2019_values,2020_values,2021_values,2022_values,2023_values
3725,05,06,05,2083.36,1947.63,2070.72,1966.72,1121.32,1978.53
3726,05,06,06,2284.45,2166.59,2246.86,2133.04,1234.08,2104.9
3727,05,06,07,2474.73,2227.23,2346.82,2191.2,1322.43,2147.38
3728,05,06,08,2451.57,2227.84,2414.13,2228.93,1370.27,2175.65
3729,05,06,09,2415.67,2264.62,2423.35,2221.3,1377.4,2163.37
3730,05,06,10,2387.34,2239.96,2397.19,2182.96,1370.05,2144.53
3731,05,06,11,2363.62,2195.57,2371.33,2138.07,1368.03,2124.13
3732,05,06,12,2291.66,2147.01,2297.25,2111.36,1332.91,2101.48
3733,05,06,13,2251.39,2138.24,2252.63,2084.12,1301.53,2038.93
3734,05,06,14,2326.53,2176.89,2242.81,2080.03,1313.04,2121.48
3735,05,06,15,2401.9,2324.33,2386.9,2219.14,1361.57,2301.62
3736,05,06,16,2391.85,2250.79,2388.48,2240.94,1381.08,2296.12
3737,05,06,17,2275.21,2090.79,2203.89,2147.13,1334.94,2197.93
3738,05,06,18,2232.76,2047.49,2049.3,2055.27,1274.22,2132.16
3739,05,06,19,2131.74,2023.31,1925.08,1979.86,1233.85,2068.69
3740,05,06,20,2081.25,1952.26,1951.37,1952.2,1217.99,2034.53
3741,05,06,21,2020.53,1857.37,1855.46,1873.47,1156.97,1997.95
3742,05,06,22,1915.98,1784.97,1731.99,1757.2,1075.91,1976.23
3743,05,06,23,1846.14,1704.38,1686.45,1681.34,1016.75,1935.9
3744,06,06,00,1817.11,1651.23,1608.75,1644.67,982.41,1884.25
3745,06,06,01,1828.57,1664.67,1625.33,1593.75,956.39,1846.61
3746,06,06,02,1824.67,1690.99,1649.66,1564.56,945.99,1842.18
3747,06,06,03,1914.58,1761.1,1668.15,1612.97,945.64,1913.89
3748,06,06,04,2237.05,2069.57,1675.76,1706.77,999.04,2189.3
3749,06,06,05,2598.04,2438.82,1765.55,1892.32,1113.49,2475.97
3750,06,06,06,2746.56,2546.08,1990.41,2080.37,1263.42,2610.22
3751,06,06,07,2793.8,2691.93,2164.76,2150.17,1347.55,2630.63
3752,06,06,08,2863.16,2827.01,2242.39,2253.38,1449.59,2637.31
3753,06,06,09,2892.64,2860.75,2239.63,2228.87,1516.52,2617.74
3754,06,06,10,2817.85,2790.65,2321.8,2179.6,1570.67,2585.71
3755,06,06,11,2874.89,2819.93,2284.63,2148.16,1563.22,2621.2
3756,06,06,12,2820.48,2786.94,2223.37,2158.2,1531.46,2575.52
3757,06,06,13,2751.63,2669.93,2162.99,2201.2,1509.1,2473.24
3758,06,06,14,2709.78,2575.1,2168.62,2266.83,1519.81,2502.14
3759,06,06,15,2745.52,2687.65,2379.09,2464.26,1578.44,2635.23
3760,06,06,16,2685.07,2612.99,2317.94,2462.48,1554.65,2589.24
3761,06,06,17,2559.25,2497.27,2161.32,2341.32,1461.36,2478.19
3762,06,06,18,2381.59,2356.7,1993.84,2197.59,1383.04,2376.34
3763,06,06,19,2300.45,2227.94,1888.44,2118.41,1311.62,2293.25
3764,06,06,20,2270.21,2104.68,1850.61,2064.41,1266.73,2257.44
3765,06,06,21,2150.91,1927.32,1775.65,1950.58,1196.35,2162.87
3766,06,06,22,2011.32,1815.83,1670.45,1880.29,1106.45,2084.98
3767,06,06,23,1921.56,1753.99,1596.78,1881.37,1052.48,2060.64
3768,07,06,00,1889.99,1718.57,1569.95,1830.01,1013.77,2005.0
3769,07,06,01,1888.86,1728.71,1549.35,1786.82,1021.86,1953.73
3770,07,06,02,1875.12,1740.77,1551.17,1839.76,1018.4,1934.29
3771,07,06,03,1968.87,1844.71,1540.85,1959.77,1078.32,2007.71
3772,07,06,04,2291.58,2162.49,1604.2,2286.08,1259.15,2283.41
3773,07,06,05,2625.34,2513.78,1750.51,2663.77,1472.57,2577.38
3774,07,06,06,2788.28,2667.39,1931.87,2823.7,1614.38,2723.3
3775,07,06,07,2841.57,2697.37,2063.09,2853.43,1643.56,2729.14
3776,07,06,08,2918.75,2751.98,2115.51,2962.89,1684.67,2727.43
3777,07,06,09,2940.78,2725.52,2128.01,2945.13,1652.5,2698.13
3778,07,06,10,2872.11,2583.29,2106.95,2905.87,1657.74,2659.88
3779,07,06,11,2901.89,2295.98,2086.1,2932.49,1637.65,2705.75
3780,07,06,12,2827.22,2392.5,2057.27,2880.19,1629.6,2598.41
3781,07,06,13,2690.3,2313.15,2055.74,2761.89,1583.75,2477.87
3782,07,06,14,2632.15,2352.29,2172.91,2716.55,1596.63,2487.83
3783,07,06,15,2707.68,2426.79,2369.73,2845.51,1722.59,2627.86
3784,07,06,16,2627.51,2401.44,2345.07,2778.17,1667.8,2593.22
3785,07,06,17,2517.6,2274.79,2186.53,2640.65,1548.17,2533.74
3786,07,06,18,2428.54,2178.7,2045.58,2473.61,1459.69,2458.75
3787,07,06,19,2351.15,2155.98,1939.03,2351.4,1372.35,2353.97
3788,07,06,20,2267.81,2066.04,1901.97,2271.16,1314.08,2290.07
3789,07,06,21,2132.23,1913.21,1803.88,2112.98,1216.71,2189.61
3790,07,06,22,1998.64,1735.1,1745.65,1988.62,1128.99,2093.91
3791,07,06,23,1938.23,1693.94,1687.28,1927.17,1060.72,2051.11
3792,08,06,00,1896.13,1671.15,1671.53,1900.18,1057.6,2071.57
3793,08,06,01,1879.59,1646.94,1672.39,1902.47,1036.34,2005.89
3794,08,06,02,1879.67,1634.85,1701.49,1914.04,1035.06,1945.63
3795,08,06,03,1974.15,1664.55,1811.5,2001.69,1101.17,2008.87
3796,08,06,04,2289.65,1732.87,2150.94,2338.79,1286.84,2282.76
3797,08,06,05,2644.6,1874.13,2558.85,2675.24,1502.74,2577.55
3798,08,06,06,2773.39,2064.64,2747.78,2825.03,1602.34,2655.38
3799,08,06,07,2805.91,2183.5,2810.04,2854.67,1657.32,2613.24
3800,08,06,08,2865.4,2207.82,2863.57,2929.84,1713.34,2578.04
3801,08,06,09,2855.01,2175.31,2867.04,2915.76,1737.66,2624.56
3802,08,06,10,2758.25,2170.85,2797.82,2868.4,1697.44,2638.96
3803,08,06,11,2716.26,2177.45,2813.88,2887.57,1688.41,2681.02
3804,08,06,12,2607.42,2118.86,2701.31,2846.1,1655.98,2619.05
3805,08,06,13,2502.34,2076.85,2618.13,2750.7,1629.44,2461.86
3806,08,06,14,2467.13,2097.39,2601.2,2710.45,1641.61,2469.12
3807,08,06,15,2519.6,2252.55,2755.95,2815.56,1704.76,2579.08
3808,08,06,16,2495.52,2262.33,2645.49,2749.9,1658.98,2568.25
3809,08,06,17,2367.26,2162.6,2449.02,2624.29,1562.82,2492.12
3810,08,06,18,2251.53,2085.07,2295.61,2490.56,1464.22,2410.91
3811,08,06,19,2156.04,1934.87,2156.34,2374.9,1379.08,2332.62
3812,08,06,20,2090.08,1914.73,2081.2,2286.73,1324.95,2282.93
3813,08,06,21,1990.53,1840.24,1931.46,2154.24,1238.1,2158.2
3814,08,06,22,1879.68,1754.2,1821.44,2019.55,1149.17,2060.59
3815,08,06,23,1788.77,1650.07,1779.91,1913.0,1078.99,2026.18
3816,09,06,00,1738.9,1599.2,1749.18,1878.31,1032.84,2015.71
3817,09,06,01,1729.37,1566.08,1749.39,1909.39,1032.4,1981.23
3818,09,06,02,1707.57,1577.52,1773.7,1941.5,1031.16,1960.42
3819,09,06,03,1729.71,1585.42,1866.43,2040.28,1088.17,2016.67
3820,09,06,04,1808.06,1662.9,2179.38,2374.17,1287.17,2260.59
3821,09,06,05,1972.31,1763.8,2570.62,2698.54,1493.67,2551.35
3822,09,06,06,2137.42,1931.59,2746.17,2844.39,1605.72,2677.63
3823,09,06,07,2217.6,2039.4,2761.79,2877.17,1658.61,2564.26
3824,09,06,08,2268.74,2100.72,2824.37,2908.95,1702.4,2576.45
3825,09,06,09,2270.88,2110.64,2779.19,2921.88,1717.28,2564.53
3826,09,06,10,2223.52,2088.43,2681.96,2890.8,1710.88,2479.17
3827,09,06,11,2197.41,2064.69,2802.41,2847.67,1695.48,2446.47
3828,09,06,12,2161.94,2042.18,2747.0,2808.12,1664.64,2338.43
3829,09,06,13,2138.27,1994.51,2598.25,2765.35,1633.64,2253.48
3830,09,06,14,2147.34,2001.47,2574.54,2741.99,1638.36,2284.44
3831,09,06,15,2236.34,2140.61,2679.84,2831.17,1682.58,2388.22
3832,09,06,16,2252.58,2152.84,2614.63,2756.08,1638.36,2379.89
3833,09,06,17,2156.39,2036.78,2461.92,2620.8,1568.67,2306.31
3834,09,06,18,2080.43,1931.35,2305.78,2474.73,1471.08,2223.58
3835,09,06,19,2001.02,1852.71,2171.62,2373.43,1379.91,2132.08
3836,09,06,20,1949.71,1776.7,2097.27,2284.98,1327.51,2079.06
3837,09,06,21,1878.14,1708.07,1948.51,2171.39,1239.42,1998.54
3838,09,06,22,1782.92,1634.59,1833.52,2039.28,1154.63,1896.19
3839,09,06,23,1707.96,1568.28,1776.3,1976.84,1083.05,1823.59
3840,10,06,00,1658.46,1541.33,1766.99,1948.11,1029.86,1802.9
3841,10,06,01,1632.37,1528.35,1769.62,1940.15,1024.19,1771.03
3842,10,06,02,1598.98,1494.68,1785.88,1940.36,1034.41,1709.59
3843,10,06,03,1597.61,1508.54,1880.03,2050.5,1087.57,1688.73
3844,10,06,04,1675.05,1609.87,2208.55,2360.73,1288.81,1740.5
3845,10,06,05,1818.74,1769.83,2572.94,2683.98,1494.81,1847.06
3846,10,06,06,1982.18,1932.97,2704.61,2839.83,1625.74,1982.42
3847,10,06,07,2110.99,2043.83,2759.74,2885.38,1681.17,2059.94
3848,10,06,08,2200.51,2087.33,2857.08,2961.52,1727.14,2105.83
3849,10,06,09,2231.8,2094.04,2824.04,2965.04,1707.69,2146.27
3850,10,06,10,2203.86,2061.42,2823.26,2939.78,1692.28,2205.01
3851,10,06,11,2198.71,2046.98,2807.16,2939.08,1651.99,2445.94
3852,10,06,12,2179.25,2020.74,2728.14,2906.96,1636.86,2407.63
3853,10,06,13,2177.26,1999.02,2654.56,2829.77,1584.6,2308.76
3854,10,06,14,2191.65,2042.02,2606.14,2798.18,1568.52,2132.08
3855,10,06,15,2376.39,2260.43,2715.92,2872.75,1593.49,2183.6
3856,10,06,16,2395.19,2245.05,2630.0,2813.88,1602.05,2171.82
3857,10,06,17,2268.16,2138.65,2448.12,2657.99,1502.52,2117.86
3858,10,06,18,2148.8,2042.78,2295.88,2530.12,1408.62,2068.33
3859,10,06,19,2059.79,1947.29,2202.82,2421.44,1333.08,2020.98
3860,10,06,20,1994.8,1900.38,2087.66,2303.09,1306.58,1984.14
3861,10,06,21,1874.71,1810.85,1944.51,2204.4,1242.96,1917.15
3862,10,06,22,1786.31,1728.8,1802.6,2073.1,1170.11,1826.46
3863,10,06,23,1737.59,1666.95,1770.02,2001.11,1106.83,1738.14
3864,11,06,00,1741.6,1648.59,1758.67,1975.65,1049.68,1728.47
3865,11,06,01,1764.29,1681.19,1746.2,1962.14,1024.14,1712.35
3866,11,06,02,1765.57,1716.9,1765.64,1965.05,997.37,1682.64
3867,11,06,03,1862.57,1827.87,1855.21,2069.25,1007.98,1732.61
3868,11,06,04,2208.02,2181.02,2190.98,2472.57,1057.3,1753.16
3869,11,06,05,2604.56,2595.41,2518.12,2717.28,1168.28,1816.32
3870,11,06,06,2823.56,2728.54,2716.65,2816.29,1283.57,1980.29
3871,11,06,07,2826.35,2747.15,2779.83,2820.73,1386.84,2075.41
3872,11,06,08,2862.28,2829.82,2821.63,2904.49,1459.68,2192.82
3873,11,06,09,2911.72,2834.4,2937.58,2895.18,1469.74,2272.56
3874,11,06,10,2866.74,2776.64,2916.77,2872.8,1480.69,2498.57
3875,11,06,11,2887.0,2826.54,2883.86,2833.84,1478.18,2551.74
3876,11,06,12,2849.38,2777.14,2821.05,2745.84,1452.06,2495.84
3877,11,06,13,2773.47,2668.85,2688.99,2802.8,1444.57,2399.64
3878,11,06,14,2709.44,2640.19,2665.36,2821.39,1436.51,2220.07
3879,11,06,15,2848.32,2765.92,2764.45,2826.92,1477.3,2349.6
3880,11,06,16,2746.44,2659.12,2669.83,2718.34,1495.5,2252.66
3881,11,06,17,2533.9,2512.36,2475.34,2546.13,1402.08,2179.02
3882,11,06,18,2442.82,2377.78,2319.34,2493.96,1323.63,2145.18
3883,11,06,19,2312.91,2248.08,2222.52,2420.9,1255.81,2090.89
3884,11,06,20,2223.51,2084.25,2128.74,2290.54,1231.85,2057.63
3885,11,06,21,2056.34,1945.86,2002.44,2125.1,1180.58,1984.07
3886,11,06,22,1957.96,1852.44,1910.77,1985.43,1111.72,1932.81
3887,11,06,23,1913.18,1831.41,1839.11,1855.71,1069.63,1883.84
3888,12,06,00,1901.11,1801.15,1773.11,1777.55,1032.57,1852.33
3889,12,06,01,1903.79,1746.88,1742.81,1746.12,1002.66,1835.86
3890,12,06,02,1934.77,1790.03,1788.88,1706.26,974.26,1842.73
3891,12,06,03,1986.09,1908.83,1873.75,1758.84,974.82,1922.07
3892,12,06,04,2270.5,2246.83,2211.75,1796.94,1010.68,2190.37
3893,12,06,05,2597.94,2622.74,2601.41,2060.93,1106.19,2484.84
3894,12,06,06,2735.18,2785.49,2727.86,2339.79,1231.63,2587.35
3895,12,06,07,2776.42,2845.16,2735.54,2291.48,1334.78,2635.85
3896,12,06,08,2845.67,2884.09,2812.95,2320.23,1407.71,2655.02
3897,12,06,09,2868.04,2835.55,2784.06,2345.37,1431.85,2673.77
3898,12,06,10,2792.32,2669.48,2740.43,2325.77,1462.67,2646.09
3899,12,06,11,2826.6,2716.62,2654.92,2337.2,1451.07,2704.78
3900,12,06,12,2776.12,2721.64,2514.24,2441.88,1436.43,2598.92
3901,12,06,13,2658.72,2653.44,2431.65,2432.96,1472.01,2495.52
3902,12,06,14,2646.36,2663.77,2422.47,2462.94,1481.92,2479.74
3903,12,06,15,2785.88,2791.76,2559.84,2486.98,1531.15,2606.45
3904,12,06,16,2678.58,2700.1,2490.87,2415.37,1531.4,2588.57
3905,12,06,17,2520.98,2569.21,2289.16,2381.88,1449.86,2484.26
3906,12,06,18,2410.22,2422.35,2149.02,2272.94,1373.72,2395.13
3907,12,06,19,2318.27,2303.72,2024.54,2101.5,1298.66,2327.15
3908,12,06,20,2220.41,2187.92,1953.61,2028.05,1256.61,2266.65
3909,12,06,21,2097.74,2021.39,1857.86,2023.34,1177.15,2181.68
3910,12,06,22,1993.82,1897.57,1765.42,1975.55,1099.92,2180.16
3911,12,06,23,1914.9,1789.56,1719.62,1930.15,1046.44,2168.52
3912,13,06,00,1905.88,1826.44,1664.03,1867.57,1019.37,2056.62
3913,13,06,01,1872.89,1829.2,1624.48,1775.83,1000.59,1927.38
3914,13,06,02,1851.22,1844.82,1592.16,1766.9,994.69,1905.5
3915,13,06,03,1954.28,1957.23,1594.03,1717.24,1068.32,1988.34
3916,13,06,04,2278.75,2301.38,1704.74,1760.28,1264.04,2263.98
3917,13,06,05,2613.32,2629.3,1870.42,1909.42,1445.96,2538.06
3918,13,06,06,2811.47,2721.11,2055.75,2083.5,1554.12,2632.43
3919,13,06,07,2862.04,2757.71,2181.6,2202.8,1623.24,2619.15
3920,13,06,08,2897.82,2758.16,2252.07,2262.2,1637.58,2614.08
3921,13,06,09,2913.75,2764.27,2164.09,2265.2,1682.42,2671.33
3922,13,06,10,2878.99,2684.38,2233.1,2340.74,1674.34,2674.56
3923,13,06,11,2870.62,2649.62,2185.17,2335.37,1631.8,2725.77
3924,13,06,12,2814.0,2697.4,2173.96,2445.73,1617.37,2648.15
3925,13,06,13,2678.81,2624.31,2205.11,2304.31,1580.43,2511.66
3926,13,06,14,2585.73,2612.61,2179.83,2260.12,1565.47,2481.48
3927,13,06,15,2714.55,2677.23,2303.02,2381.06,1648.2,2595.5
3928,13,06,16,2660.47,2577.96,2246.08,2405.18,1616.04,2611.8
3929,13,06,17,2538.19,2404.53,2122.6,2307.46,1523.47,2539.48
3930,13,06,18,2448.02,2269.74,1994.77,2221.04,1434.08,2422.49
3931,13,06,19,2301.06,2166.74,1928.09,2099.81,1346.45,2368.75
3932,13,06,20,2188.68,2061.96,1872.53,2052.36,1296.31,2285.75
3933,13,06,21,2072.97,1966.35,1805.18,1993.59,1219.75,2166.38
3934,13,06,22,1970.17,1850.6,1680.09,1960.74,1143.56,2079.1
3935,13,06,23,1902.82,1787.54,1657.62,1881.65,1093.15,2039.36
3936,14,06,00,1872.44,1822.55,1536.05,1853.7,1074.75,2000.28
3937,14,06,01,1883.89,1807.63,1524.49,1862.99,1046.0,1960.45
3938,14,06,02,1916.14,1830.26,1538.97,1892.31,1031.7,1941.9
3939,14,06,03,1994.5,1913.87,1555.32,2031.74,1091.96,2017.04
3940,14,06,04,2316.9,2241.81,1652.07,2456.29,1291.68,2278.24
3941,14,06,05,2670.64,2576.76,1786.98,2692.34,1486.48,2586.03
3942,14,06,06,2822.16,2704.68,1939.52,2853.28,1587.28,2698.66
3943,14,06,07,2810.09,2731.14,2131.64,3010.94,1617.83,2689.36
3944,14,06,08,2906.98,2771.8,2219.66,3163.36,1633.03,2687.46
3945,14,06,09,2959.69,2745.15,2250.77,3151.67,1645.36,2672.81
3946,14,06,10,2813.07,2650.38,2268.79,3024.46,1698.19,2661.91
3947,14,06,11,2960.19,2586.49,2255.41,3079.1,1685.52,2675.84
3948,14,06,12,2944.82,2468.01,2209.6,3017.6,1667.7,2611.88
3949,14,06,13,2852.4,2388.41,2169.82,2876.83,1621.92,2526.13
3950,14,06,14,5884.54,2409.96,2193.63,2854.08,1605.13,2537.78
3951,14,06,15,2772.86,2495.6,2327.63,2978.49,1681.43,2650.63
3952,14,06,16,2729.03,2407.43,2315.66,2891.58,1640.19,2613.25
3953,14,06,17,0.0,2221.14,2186.96,2712.34,1539.31,2542.33
3954,14,06,18,0.0,2071.58,2091.18,2531.71,1450.5,2470.21
3955,14,06,19,0.0,1945.12,1978.44,2320.03,1380.7,2394.67
3956,14,06,20,0.0,1854.04,1912.74,2202.1,1313.93,2324.3
3957,14,06,21,0.0,1803.56,1844.81,2121.46,1230.57,2227.06
3958,14,06,22,0.0,1635.83,1752.87,2059.23,1160.64,2129.52
3959,14,06,23,0.0,1563.44,1700.45,1988.14,1095.6,2101.07
3960,15,06,00,0.0,1522.89,1674.52,1919.72,1063.07,2055.58
3961,15,06,01,0.0,1509.86,1679.87,1916.26,1056.62,2001.1
3962,15,06,02,0.0,1486.87,1673.22,1940.92,1046.96,1951.48
3963,15,06,03,0.0,1527.21,1787.35,2047.21,1110.84,1999.12
3964,15,06,04,0.0,1651.35,2135.57,2343.59,1297.85,2251.52
3965,15,06,05,2451.88,1835.95,2532.74,2615.58,1484.2,2560.11
3966,15,06,06,2644.52,2009.85,2759.25,2823.84,1525.78,2698.04
3967,15,06,07,2690.24,2136.99,2826.05,2871.0,1539.05,2705.1
3968,15,06,08,2745.51,2201.49,2930.58,2947.95,1563.87,2765.19
3969,15,06,09,2747.14,2178.38,2959.38,2951.6,1524.75,2778.91
3970,15,06,10,2651.86,2126.17,2901.89,2909.22,1516.04,2701.55
3971,15,06,11,2577.82,2112.19,2929.19,2900.28,1523.56,2671.87
3972,15,06,12,2500.35,2062.16,2889.14,2845.7,1510.26,2658.48
3973,15,06,13,2464.99,2044.56,2764.79,2793.53,1458.43,2552.08
3974,15,06,14,2459.45,2105.11,2734.28,2737.66,1490.15,2492.05
3975,15,06,15,2485.47,2276.67,2777.24,2876.63,1577.12,2601.05
3976,15,06,16,2419.13,2264.29,2707.67,2729.37,1563.73,2586.6
3977,15,06,17,2258.18,2090.61,2561.81,2570.88,1493.39,2506.66
3978,15,06,18,2140.52,1970.77,2432.55,2536.2,1421.43,2419.14
3979,15,06,19,2042.05,1888.32,2283.8,2428.95,1335.86,2335.65
3980,15,06,20,1995.43,1847.98,2194.76,2317.66,1287.38,2268.24
3981,15,06,21,1891.61,1725.97,2064.72,2224.48,1213.57,2179.52
3982,15,06,22,1776.55,1587.44,1920.07,2094.36,1123.93,2081.72
3983,15,06,23,1705.24,1539.27,1852.29,2024.9,1062.52,2044.04
3984,16,06,00,1649.02,1498.82,1821.81,1983.39,1035.58,2023.49
3985,16,06,01,1631.9,1496.89,1807.67,1996.43,1027.7,1995.08
3986,16,06,02,1607.36,1449.99,1811.22,2004.15,1008.74,1956.43
3987,16,06,03,1626.21,1450.13,1921.74,2093.52,1065.25,2005.76
3988,16,06,04,1721.74,1531.94,2265.76,2416.76,1251.47,2238.71
3989,16,06,05,1882.88,1689.58,2611.15,2752.79,1422.57,2521.0
3990,16,06,06,2047.56,1852.6,2748.32,2882.72,1521.15,2671.52
3991,16,06,07,2131.46,1965.79,2828.05,2944.88,1540.58,2653.82
3992,16,06,08,2200.5,2024.97,2941.09,3009.01,1537.57,2676.46
3993,16,06,09,2199.92,2008.64,2969.09,2990.97,1521.25,2656.11
3994,16,06,10,2162.45,1964.68,2907.85,2968.08,1525.96,2540.02
3995,16,06,11,2148.62,1956.55,2944.55,2964.91,1530.21,2482.09
3996,16,06,12,2122.44,1970.03,2900.06,2928.51,1537.23,2421.58
3997,16,06,13,2089.47,1954.35,2831.53,2865.46,1469.55,2280.53
3998,16,06,14,2127.08,2004.81,2750.79,2788.33,1450.69,2337.54
3999,16,06,15,2265.1,2189.85,2793.06,2909.38,1508.76,2406.24
4000,16,06,16,2209.88,2218.19,2624.6,2821.25,1499.88,2384.68
4001,16,06,17,2050.41,2118.3,2498.37,2741.11,1451.03,2328.77
4002,16,06,18,1966.24,2004.56,2425.44,2607.38,1378.52,2236.65
4003,16,06,19,1885.13,1899.15,2342.76,2482.16,1307.46,2138.01
4004,16,06,20,1824.63,1872.4,2232.95,2402.12,1269.03,2100.1
4005,16,06,21,1732.42,1809.44,2108.78,2261.54,1188.56,2039.92
4006,16,06,22,1630.16,1745.73,1977.16,2282.56,1116.18,1959.6
4007,16,06,23,1575.92,1701.01,1904.85,2202.6,1052.17,1899.46
4008,17,06,00,1542.31,1706.87,1869.28,2126.27,1015.24,1863.0
4009,17,06,01,1510.51,1722.21,1846.11,2109.53,1015.6,1831.63
4010,17,06,02,1487.82,1732.61,1859.49,2091.59,979.76,1788.2
4011,17,06,03,1499.04,1826.68,1949.83,2196.82,1051.61,1762.47
4012,17,06,04,1557.9,2150.98,2297.38,2487.55,1233.68,1804.82
4013,17,06,05,1699.98,2500.17,2634.63,2772.11,1412.0,1925.02
4014,17,06,06,1919.09,2674.53,2797.27,2931.35,1490.96,2035.15
4015,17,06,07,2040.17,2715.02,2867.82,2976.59,1516.14,2061.22
4016,17,06,08,2094.19,2776.42,2970.93,3069.81,1543.56,2033.81
4017,17,06,09,2056.24,2806.77,3005.76,3076.59,1556.99,2066.56
4018,17,06,10,2158.0,2882.75,2971.51,3029.44,1557.86,2122.52
4019,17,06,11,2130.37,2970.09,3005.4,3085.55,1552.29,2084.74
4020,17,06,12,2161.13,2891.12,2939.3,3132.2,1537.53,2201.32
4021,17,06,13,2095.13,2736.74,2778.77,3077.36,1476.16,2133.55
4022,17,06,14,2120.99,2585.61,2776.03,2996.87,1483.05,2040.29
4023,17,06,15,2284.36,2665.8,2857.38,2975.19,1541.41,2164.4
4024,17,06,16,2246.13,2580.21,2786.54,2923.26,1524.34,2186.08
4025,17,06,17,2124.56,2442.13,2642.09,2755.26,1440.11,2143.98
4026,17,06,18,2012.1,2303.31,2496.31,2637.32,1357.22,2065.92
4027,17,06,19,1900.94,2185.36,2363.19,2550.73,1288.55,2036.51
4028,17,06,20,1853.83,2092.67,2252.68,2468.57,1227.17,2001.79
4029,17,06,21,1771.82,1970.15,2119.74,2311.31,1175.37,1941.25
4030,17,06,22,1684.36,1822.56,1999.51,2203.65,1068.11,1875.84
4031,17,06,23,1633.77,1745.16,1913.23,2160.13,1030.44,1779.2
4032,18,06,00,1625.26,1704.85,1875.38,2094.23,984.98,1691.19
4033,18,06,01,1658.47,1695.58,1858.26,2036.67,970.68,1645.8
4034,18,06,02,1652.58,1699.0,1858.5,2055.26,942.61,1626.88
4035,18,06,03,1772.01,1817.5,1952.74,2153.26,947.69,1659.16
4036,18,06,04,2111.56,2156.93,2274.9,2451.29,999.73,1702.44
4037,18,06,05,2389.35,2496.04,2687.06,2763.63,1102.21,1827.26
4038,18,06,06,2601.2,2654.31,2848.03,2920.31,1231.95,1950.12
4039,18,06,07,2646.91,2697.68,2904.19,2937.25,1318.46,1990.34
4040,18,06,08,2738.19,2774.9,2985.16,2997.6,1346.78,2030.37
4041,18,06,09,2766.35,2777.03,2996.39,2991.0,1319.53,2124.41
4042,18,06,10,2750.01,2755.09,2987.15,2955.98,1333.18,2140.77
4043,18,06,11,2727.77,2789.27,3016.92,2893.08,1339.31,2141.7
4044,18,06,12,2714.44,2731.18,2937.84,2791.72,1288.09,2142.56
4045,18,06,13,2655.27,2627.88,2839.61,2724.7,1247.09,2103.53
4046,18,06,14,2655.08,2563.59,2810.82,2708.94,1258.34,2121.83
4047,18,06,15,2755.26,2651.45,2864.0,2784.48,1320.61,2274.37
4048,18,06,16,2611.97,2489.06,2783.01,2696.58,1349.26,2291.59
4049,18,06,17,2465.75,2371.94,2621.66,2569.72,1309.28,2226.82
4050,18,06,18,2321.04,2240.31,2485.13,2441.83,1272.14,2186.77
4051,18,06,19,2173.22,2166.23,2372.01,2329.41,1212.83,2127.53
4052,18,06,20,2079.66,2076.25,2271.98,2282.16,1192.29,2075.19
4053,18,06,21,1968.17,1964.29,2136.1,2154.68,1161.71,2004.34
4054,18,06,22,1845.44,1878.89,2003.0,2040.75,1091.89,1941.64
4055,18,06,23,1768.11,1804.44,1925.85,1959.68,1033.69,1941.14
4056,19,06,00,1739.55,1768.98,1901.29,1919.38,986.95,1911.82
4057,19,06,01,1763.0,1768.79,1902.91,1884.65,961.77,1871.78
4058,19,06,02,1789.11,1772.38,1901.11,1841.91,949.15,1853.65
4059,19,06,03,1869.28,1876.1,1994.41,1841.56,938.54,1917.76
4060,19,06,04,2177.03,2193.16,2304.63,1965.4,997.61,2193.41
4061,19,06,05,2525.57,2464.34,2665.99,2123.54,1094.9,2550.63
4062,19,06,06,2712.66,2684.97,2830.91,2297.21,1221.99,2641.9
4063,19,06,07,2788.54,2622.4,2865.08,2415.63,1325.33,2666.78
4064,19,06,08,2832.86,2769.51,2926.06,2470.54,1407.54,2701.45
4065,19,06,09,2853.48,2777.92,2900.8,2408.38,1435.78,2730.79
4066,19,06,10,2785.85,2749.09,2828.41,2435.7,1449.23,2705.92
4067,19,06,11,2762.72,2795.82,2767.83,2357.97,1471.11,2761.8
4068,19,06,12,2696.68,2736.97,2647.56,2329.35,1442.31,2702.8
4069,19,06,13,2594.1,2632.1,2561.18,2294.9,1381.47,2677.46
4070,19,06,14,2549.76,2584.78,2540.17,2307.39,1370.18,2723.18
4071,19,06,15,2656.63,2710.11,2621.23,2418.75,1467.83,2754.09
4072,19,06,16,2552.26,2647.05,2554.61,2424.32,1480.45,2687.14
4073,19,06,17,2434.71,2496.63,2384.58,2307.81,1429.95,2541.45
4074,19,06,18,2290.02,2353.51,2246.3,2204.07,1363.97,2405.22
4075,19,06,19,2158.97,2244.64,2121.26,2126.68,1257.55,2311.29
4076,19,06,20,2076.6,2178.33,2013.4,2075.77,1220.1,2240.59
4077,19,06,21,1945.83,2028.25,1900.09,1990.35,1138.84,2151.2
4078,19,06,22,1823.29,1882.54,1775.26,1885.5,1076.86,2043.72
4079,19,06,23,1751.57,1803.28,1698.35,1798.91,1035.29,2029.4
4080,20,06,00,1712.4,1744.4,1656.0,1808.65,998.66,2007.55
4081,20,06,01,1734.3,1713.32,1626.26,1796.86,994.92,1973.28
4082,20,06,02,1749.84,1713.85,1610.76,1751.68,989.25,1959.29
