,values,date,month,year,hour
374,6520.0,16,1,2021,14
375,4240.0,16,1,2021,15
376,5588.0,16,1,2021,16
377,8077.999999999999,16,1,2021,17
378,13806.0,16,1,2021,18
379,4702.0,16,1,2021,19
380,4654.0,16,1,2021,20
381,2486.0,16,1,2021,21
382,4424.0,16,1,2021,22
383,2286.0,16,1,2021,23
384,3698.0,17,1,2021,0
385,3492.0,17,1,2021,1
386,2760.0,17,1,2021,2
387,4184.0,17,1,2021,3
388,4890.0,17,1,2021,4
389,3996.0,17,1,2021,5
390,2820.0,17,1,2021,6
391,3228.0,17,1,2021,7
392,11980.0,17,1,2021,8
393,10362.0,17,1,2021,9
394,6274.0,17,1,2021,10
395,4478.0,17,1,2021,11
396,5776.0,17,1,2021,12
397,5458.0,17,1,2021,13
398,5060.0,17,1,2021,14
399,5220.0,17,1,2021,15
400,7210.0,17,1,2021,16
401,10854.0,17,1,2021,17
402,12914.0,17,1,2021,18
403,4406.0,17,1,2021,19
404,3464.0,17,1,2021,20
405,3344.0,17,1,2021,21
406,2804.0,17,1,2021,22
407,3358.0,17,1,2021,23
408,2896.0,18,1,2021,0
409,2770.0,18,1,2021,1
410,3178.0,18,1,2021,2
411,2470.0,18,1,2021,3
412,3586.0,18,1,2021,4
413,9254.0,18,1,2021,5
414,1984.0,18,1,2021,6
415,4648.0,18,1,2021,7
416,9964.0,18,1,2021,8
417,9456.0,18,1,2021,9
418,2740.0,18,1,2021,10
419,4530.0,18,1,2021,11
420,4158.0,18,1,2021,12
421,4090.0,18,1,2021,13
422,5236.0,18,1,2021,14
423,5182.0,18,1,2021,15
424,5050.0,18,1,2021,16
425,6706.0,18,1,2021,17
426,12528.0,18,1,2021,18
427,4602.0,18,1,2021,19
428,4286.0,18,1,2021,20
429,3982.0,18,1,2021,21
430,2914.0,18,1,2021,22
431,2868.0,18,1,2021,23
432,4148.0,19,1,2021,0
433,3396.0,19,1,2021,1
434,3712.0,19,1,2021,2
435,1994.0,19,1,2021,3
436,3668.0,19,1,2021,4
437,3046.0,19,1,2021,5
438,2508.0,19,1,2021,6
439,4014.0000000000005,19,1,2021,7
440,10466.0,19,1,2021,8
441,11078.0,19,1,2021,9
442,4112.0,19,1,2021,10
443,5274.0,19,1,2021,11
444,5654.0,19,1,2021,12
445,4300.0,19,1,2021,13
446,2966.0,19,1,2021,14
447,2534.0,19,1,2021,15
448,3760.0,19,1,2021,16
449,7148.0,19,1,2021,17
450,11166.0,19,1,2021,18
451,5088.0,19,1,2021,19
452,2810.0,19,1,2021,20
453,2712.0,19,1,2021,21
454,3610.0,19,1,2021,22
455,2352.0,19,1,2021,23
456,4500.0,20,1,2021,0
457,3868.0,20,1,2021,1
458,3316.0,20,1,2021,2
459,2498.0,20,1,2021,3
460,3004.0,20,1,2021,4
461,4882.0,20,1,2021,5
462,2610.0,20,1,2021,6
463,3558.0,20,1,2021,7
464,10590.0,20,1,2021,8
465,13562.0,20,1,2021,9
466,3778.0,20,1,2021,10
467,4144.0,20,1,2021,11
468,4510.0,20,1,2021,12
469,4662.0,20,1,2021,13
470,2392.0,20,1,2021,14
471,4075.9999999999995,20,1,2021,15
472,3198.0,20,1,2021,16
473,8884.0,20,1,2021,17
474,12592.0,20,1,2021,18
475,4312.0,20,1,2021,19
476,3630.0,20,1,2021,20
477,1818.0,20,1,2021,21
478,3434.0,20,1,2021,22
479,2614.0,20,1,2021,23
480,2622.0,21,1,2021,0
481,2676.0,21,1,2021,1
482,2944.0,21,1,2021,2
483,2276.0,21,1,2021,3
484,3178.0,21,1,2021,4
485,1988.0,21,1,2021,5
486,3504.0,21,1,2021,6
487,1976.0,21,1,2021,7
488,10438.0,21,1,2021,8
489,11954.0,21,1,2021,9
490,7886.0,21,1,2021,10
491,3628.0,21,1,2021,11
492,7642.0,21,1,2021,12
493,7128.0,21,1,2021,13
494,4064.0,21,1,2021,14
495,4466.0,21,1,2021,15
496,4246.0,21,1,2021,16
497,8908.0,21,1,2021,17
498,14774.0,21,1,2021,18
499,5824.0,21,1,2021,19
500,2596.0,21,1,2021,20
501,2714.0,21,1,2021,21
502,2188.0,21,1,2021,22
503,2684.0,21,1,2021,23
504,2728.0,22,1,2021,0
505,2524.0,22,1,2021,1
506,2454.0,22,1,2021,2
507,2666.0,22,1,2021,3
508,2440.0,22,1,2021,4
509,2610.0,22,1,2021,5
510,2618.0,22,1,2021,6
511,2624.0,22,1,2021,7
512,10236.0,22,1,2021,8
513,9240.0,22,1,2021,9
514,3566.0,22,1,2021,10
515,4388.0,22,1,2021,11
516,2308.0,22,1,2021,12
517,4354.0,22,1,2021,13
518,4478.0,22,1,2021,14
519,2944.0,22,1,2021,15
520,4456.0,22,1,2021,16
521,7272.0,22,1,2021,17
522,11724.0,22,1,2021,18
523,6088.0,22,1,2021,19
524,3344.0,22,1,2021,20
525,2244.0,22,1,2021,21
526,3612.0,22,1,2021,22
527,3244.0,22,1,2021,23
528,2348.0,23,1,2021,0
529,3490.0,23,1,2021,1
530,2712.0,23,1,2021,2
531,2722.0,23,1,2021,3
532,3656.0,23,1,2021,4
533,2286.0,23,1,2021,5
534,3198.0,23,1,2021,6
535,3638.0,23,1,2021,7
536,9966.0,23,1,2021,8
537,8388.0,23,1,2021,9
538,4082.0,23,1,2021,10
539,4744.0,23,1,2021,11
540,5740.0,23,1,2021,12
541,4812.0,23,1,2021,13
542,5736.0,23,1,2021,14
543,4188.0,23,1,2021,15
544,6074.0,23,1,2021,16
545,7702.0,23,1,2021,17
546,11758.0,23,1,2021,18
547,5244.0,23,1,2021,19
548,3568.0,23,1,2021,20
549,3462.0,23,1,2021,21
550,2536.0,23,1,2021,22
551,3504.0,23,1,2021,23
552,2394.0,24,1,2021,0
553,3024.0,24,1,2021,1
554,2958.0,24,1,2021,2
555,2952.0,24,1,2021,3
556,3056.0,24,1,2021,4
557,4138.0,24,1,2021,5
558,2606.0,24,1,2021,6
559,3266.0,24,1,2021,7
560,11164.0,24,1,2021,8
561,9318.0,24,1,2021,9
562,2742.0,24,1,2021,10
563,5434.0,24,1,2021,11
564,5032.0,24,1,2021,12
565,5958.0,24,1,2021,13
566,6764.0,24,1,2021,14
567,6204.0,24,1,2021,15
568,6196.0,24,1,2021,16
569,5734.0,24,1,2021,17
570,13144.0,24,1,2021,18
571,7832.0,24,1,2021,19
572,2868.0,24,1,2021,20
573,4462.0,24,1,2021,21
574,3270.0,24,1,2021,22
575,3668.0,24,1,2021,23
576,2378.0,25,1,2021,0
577,3432.0,25,1,2021,1
578,2776.0,25,1,2021,2
579,4322.0,25,1,2021,3
580,1890.0,25,1,2021,4
581,3502.0,25,1,2021,5
582,1954.0,25,1,2021,6
583,3548.0,25,1,2021,7
584,9948.0,25,1,2021,8
585,9298.0,25,1,2021,9
586,2844.0,25,1,2021,10
587,4512.0,25,1,2021,11
588,7620.0,25,1,2021,12
589,5540.0,25,1,2021,13
590,6834.0,25,1,2021,14
591,6394.0,25,1,2021,15
592,8624.0,25,1,2021,16
593,8264.0,25,1,2021,17
594,16117.999999999998,25,1,2021,18
595,10398.0,25,1,2021,19
596,3832.0,25,1,2021,20
597,2434.0,25,1,2021,21
598,3260.0,25,1,2021,22
599,2846.0,25,1,2021,23
600,2534.0,26,1,2021,0
601,2490.0,26,1,2021,1
602,2546.0,26,1,2021,2
603,2230.0,26,1,2021,3
604,2770.0,26,1,2021,4
605,2674.0,26,1,2021,5
606,2806.0,26,1,2021,6
607,3060.0,26,1,2021,7
608,11096.0,26,1,2021,8
609,8180.0,26,1,2021,9
610,4668.0,26,1,2021,10
611,4011.9999999999995,26,1,2021,11
612,6468.0,26,1,2021,12
613,6858.0,26,1,2021,13
614,4138.0,26,1,2021,14
615,2746.0,26,1,2021,15
616,2884.0,26,1,2021,16
617,4064.0,26,1,2021,17
618,12018.0,26,1,2021,18
619,4368.0,26,1,2021,19
620,1888.0,26,1,2021,20
621,1912.0,26,1,2021,21
622,2140.0,26,1,2021,22
623,2788.0,26,1,2021,23
624,2264.0,27,1,2021,0
625,4100.0,27,1,2021,1
626,2308.0,27,1,2021,2
627,4588.0,27,1,2021,3
628,4784.0,27,1,2021,4
629,3796.0,27,1,2021,5
630,2766.0,27,1,2021,6
631,4034.0,27,1,2021,7
632,9880.0,27,1,2021,8
633,9478.0,27,1,2021,9
634,3928.0,27,1,2021,10
635,3864.0,27,1,2021,11
636,6864.0,27,1,2021,12
637,3574.0,27,1,2021,13
638,4592.0,27,1,2021,14
639,3230.0,27,1,2021,15
640,4842.0,27,1,2021,16
641,5676.0,27,1,2021,17
642,12450.0,27,1,2021,18
643,4710.0,27,1,2021,19
644,3200.0,27,1,2021,20
645,3890.0,27,1,2021,21
646,2946.0,27,1,2021,22
647,3590.0,27,1,2021,23
648,2548.0,28,1,2021,0
649,3620.0,28,1,2021,1
650,3014.0,28,1,2021,2
651,3080.0,28,1,2021,3
652,2958.0,28,1,2021,4
653,3552.0,28,1,2021,5
654,3350.0,28,1,2021,6
655,2976.0,28,1,2021,7
656,11602.0,28,1,2021,8
657,5276.0,28,1,2021,9
658,5292.0,28,1,2021,10
659,3998.0,28,1,2021,11
660,4586.0,28,1,2021,12
661,3280.0,28,1,2021,13
662,4080.0,28,1,2021,14
663,6656.0,28,1,2021,15
664,5310.0,28,1,2021,16
665,5554.0,28,1,2021,17
666,14708.0,28,1,2021,18
667,7582.0,28,1,2021,19
668,5344.0,28,1,2021,20
669,1960.0,28,1,2021,21
670,3914.0,28,1,2021,22
671,4674.0,28,1,2021,23
672,2560.0,29,1,2021,0
673,4072.0,29,1,2021,1
674,3326.0,29,1,2021,2
675,2682.0,29,1,2021,3
676,4232.0,29,1,2021,4
677,2516.0,29,1,2021,5
678,3922.0,29,1,2021,6
679,2850.0,29,1,2021,7
680,12298.0,29,1,2021,8
681,4108.0,29,1,2021,9
682,4684.0,29,1,2021,10
683,4942.0,29,1,2021,11
684,4358.0,29,1,2021,12
685,4972.0,29,1,2021,13
686,5676.0,29,1,2021,14
687,5444.0,29,1,2021,15
688,2956.0,29,1,2021,16
689,6438.0,29,1,2021,17
690,12538.0,29,1,2021,18
691,6996.0,29,1,2021,19
692,3622.0,29,1,2021,20
693,2456.0,29,1,2021,21
694,4338.0,29,1,2021,22
695,2340.0,29,1,2021,23
696,4510.0,30,1,2021,0
697,2242.0,30,1,2021,1
698,4130.0,30,1,2021,2
699,2216.0,30,1,2021,3
700,4192.0,30,1,2021,4
701,2856.0,30,1,2021,5
702,3534.0,30,1,2021,6
703,3990.0,30,1,2021,7
704,10422.0,30,1,2021,8
705,8052.0,30,1,2021,9
706,4006.0,30,1,2021,10
707,7172.0,30,1,2021,11
708,5298.0,30,1,2021,12
